CODG_UND_MED,DESC_UND_MED
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1755,Porcentagem
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
1706,Óbitos
