ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO;CODG_RACA;DESC_RACA
Indicador  5.4.1.2;2;9.3;25;Paraíba;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;9.0;25;Paraíba;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.4;25;Paraíba;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.5;25;Paraíba;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.3;25;Paraíba;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.6;25;Paraíba;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.9;25;Paraíba;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.6;25;Paraíba;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.1;25;Paraíba;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.0;26;Pernambuco;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.0;26;Pernambuco;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.0;26;Pernambuco;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.3;26;Pernambuco;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.6;26;Pernambuco;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.2;26;Pernambuco;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.3;26;Pernambuco;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.8;26;Pernambuco;9471;2016;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.5;26;Pernambuco;9471;2016;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.5;26;Pernambuco;9471;2017;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.5;26;Pernambuco;9471;2017;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.5;26;Pernambuco;9471;2017;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.9;26;Pernambuco;9471;2017;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.9;26;Pernambuco;9471;2017;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.8;26;Pernambuco;9471;2017;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.8;26;Pernambuco;9471;2017;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.5;26;Pernambuco;9471;2017;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.9;26;Pernambuco;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.8;26;Pernambuco;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.4;26;Pernambuco;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.0;26;Pernambuco;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.6;26;Pernambuco;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.5;26;Pernambuco;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.6;26;Pernambuco;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.7;26;Pernambuco;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.7;26;Pernambuco;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.1;26;Pernambuco;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.7;26;Pernambuco;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.4;26;Pernambuco;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.8;26;Pernambuco;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.7;26;Pernambuco;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.7;26;Pernambuco;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.7;26;Pernambuco;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.2;26;Pernambuco;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.4;26;Pernambuco;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.5;26;Pernambuco;9471;2019;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.4;26;Pernambuco;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;9.2;26;Pernambuco;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.6;26;Pernambuco;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.5;26;Pernambuco;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.3;26;Pernambuco;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.6;26;Pernambuco;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.9;26;Pernambuco;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.4;26;Pernambuco;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.1;26;Pernambuco;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;7.9;27;Alagoas;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.6;27;Alagoas;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.0;27;Alagoas;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.0;27;Alagoas;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;3.9;27;Alagoas;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.0;27;Alagoas;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.4;27;Alagoas;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.7;27;Alagoas;9471;2016;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.6;27;Alagoas;9471;2016;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.3;27;Alagoas;9471;2017;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.5;27;Alagoas;9471;2017;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.3;27;Alagoas;9471;2017;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.9;27;Alagoas;9471;2017;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.1;27;Alagoas;9471;2017;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.9;27;Alagoas;9471;2017;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.5;27;Alagoas;9471;2017;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.3;27;Alagoas;9471;2017;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.5;27;Alagoas;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.4;27;Alagoas;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.3;27;Alagoas;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.4;27;Alagoas;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.0;27;Alagoas;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.7;27;Alagoas;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.1;27;Alagoas;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.6;27;Alagoas;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.2;27;Alagoas;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.6;27;Alagoas;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.5;27;Alagoas;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.4;27;Alagoas;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.5;27;Alagoas;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.0;27;Alagoas;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.1;27;Alagoas;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.0;27;Alagoas;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.7;27;Alagoas;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.2;27;Alagoas;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.8;27;Alagoas;9471;2019;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.9;27;Alagoas;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;9.3;27;Alagoas;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;10.1;27;Alagoas;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.7;27;Alagoas;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.3;27;Alagoas;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.8;27;Alagoas;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;13.6;27;Alagoas;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.6;27;Alagoas;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;14.0;27;Alagoas;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.0;28;Sergipe;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.4;28;Sergipe;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.2;28;Sergipe;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.0;28;Sergipe;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;3.5;28;Sergipe;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.1;28;Sergipe;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.8;28;Sergipe;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.2;28;Sergipe;9471;2016;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.9;28;Sergipe;9471;2016;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.6;28;Sergipe;9471;2017;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.0;28;Sergipe;9471;2017;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.8;28;Sergipe;9471;2017;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.5;28;Sergipe;9471;2017;4;Homens;95251;Total
Indicador  5.4.1.2;2;3.9;28;Sergipe;9471;2017;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.6;28;Sergipe;9471;2017;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.5;28;Sergipe;9471;2017;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.7;28;Sergipe;9471;2017;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.7;28;Sergipe;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.6;28;Sergipe;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.6;28;Sergipe;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.6;28;Sergipe;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.1;28;Sergipe;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.1;28;Sergipe;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.0;28;Sergipe;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.7;28;Sergipe;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.5;28;Sergipe;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.8;28;Sergipe;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.5;28;Sergipe;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.9;28;Sergipe;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.6;28;Sergipe;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.3;28;Sergipe;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;3.9;28;Sergipe;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.4;28;Sergipe;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.3;28;Sergipe;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.5;28;Sergipe;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.5;28;Sergipe;9471;2019;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.5;28;Sergipe;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.6;28;Sergipe;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.8;28;Sergipe;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.1;28;Sergipe;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.9;28;Sergipe;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.2;28;Sergipe;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;13.5;28;Sergipe;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.6;28;Sergipe;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;14.2;28;Sergipe;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.2;29;Bahia;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.9;29;Bahia;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.2;29;Bahia;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.3;29;Bahia;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.1;29;Bahia;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.3;29;Bahia;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.8;29;Bahia;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.3;29;Bahia;9471;2016;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.9;29;Bahia;9471;2016;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.9;29;Bahia;9471;2017;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.7;29;Bahia;9471;2017;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.0;29;Bahia;9471;2017;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.8;29;Bahia;9471;2017;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.8;29;Bahia;9471;2017;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.8;29;Bahia;9471;2017;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.7;29;Bahia;9471;2017;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.0;29;Bahia;9471;2017;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.8;29;Bahia;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.6;29;Bahia;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.3;29;Bahia;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.7;29;Bahia;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.6;29;Bahia;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.3;29;Bahia;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.7;29;Bahia;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.4;29;Bahia;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.9;29;Bahia;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.5;29;Bahia;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.2;29;Bahia;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;7.9;29;Bahia;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.3;29;Bahia;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.5;29;Bahia;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.3;29;Bahia;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.6;29;Bahia;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.7;29;Bahia;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.2;29;Bahia;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.8;29;Bahia;9471;2019;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.9;29;Bahia;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.4;29;Bahia;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.0;29;Bahia;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.9;29;Bahia;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.6;29;Bahia;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.9;29;Bahia;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.5;29;Bahia;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.7;29;Bahia;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.7;29;Bahia;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.9;31;Minas Gerais;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.9;31;Minas Gerais;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.8;31;Minas Gerais;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.1;31;Minas Gerais;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.3;31;Minas Gerais;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.0;31;Minas Gerais;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.4;31;Minas Gerais;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.1;31;Minas Gerais;9471;2016;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.7;31;Minas Gerais;9471;2016;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.2;31;Minas Gerais;9471;2017;6794;Total;95251;Total
Indicador  5.4.1.2;2;9.0;31;Minas Gerais;9471;2017;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.4;31;Minas Gerais;9471;2017;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.3;31;Minas Gerais;9471;2017;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.2;31;Minas Gerais;9471;2017;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.3;31;Minas Gerais;9471;2017;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.9;31;Minas Gerais;9471;2017;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.3;31;Minas Gerais;9471;2017;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.3;31;Minas Gerais;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.3;31;Minas Gerais;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;9.1;31;Minas Gerais;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.5;31;Minas Gerais;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.4;31;Minas Gerais;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.3;31;Minas Gerais;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.4;31;Minas Gerais;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;13.1;31;Minas Gerais;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.8;31;Minas Gerais;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.3;31;Minas Gerais;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.3;31;Minas Gerais;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;9.0;31;Minas Gerais;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.4;31;Minas Gerais;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.4;31;Minas Gerais;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.3;31;Minas Gerais;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.4;31;Minas Gerais;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;13.0;31;Minas Gerais;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.5;31;Minas Gerais;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.4;31;Minas Gerais;9471;2019;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.2;31;Minas Gerais;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;9.0;31;Minas Gerais;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.4;31;Minas Gerais;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.7;31;Minas Gerais;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.6;31;Minas Gerais;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.8;31;Minas Gerais;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.7;31;Minas Gerais;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.1;31;Minas Gerais;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;13.0;31;Minas Gerais;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;7.9;32;Espírito Santo;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.0;32;Espírito Santo;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;7.9;32;Espírito Santo;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;4.7;32;Espírito Santo;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;4.7;32;Espírito Santo;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;4.7;32;Espírito Santo;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.0;32;Espírito Santo;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.0;32;Espírito Santo;9471;2016;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.0;32;Espírito Santo;9471;2016;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.1;32;Espírito Santo;9471;2017;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.8;32;Espírito Santo;9471;2017;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.2;32;Espírito Santo;9471;2017;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.8;32;Espírito Santo;9471;2017;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.7;32;Espírito Santo;9471;2017;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.8;32;Espírito Santo;9471;2017;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.2;32;Espírito Santo;9471;2017;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.8;32;Espírito Santo;9471;2017;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.4;32;Espírito Santo;9471;2017;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.6;32;Espírito Santo;9471;2018;6794;Total;95251;Total
Indicador  5.4.1.2;2;9.7;32;Espírito Santo;9471;2018;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.6;32;Espírito Santo;9471;2018;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;6.3;32;Espírito Santo;9471;2018;4;Homens;95251;Total
Indicador  5.4.1.2;2;6.5;32;Espírito Santo;9471;2018;4;Homens;2776;Branca
Indicador  5.4.1.2;2;6.3;32;Espírito Santo;9471;2018;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;12.7;32;Espírito Santo;9471;2018;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;12.6;32;Espírito Santo;9471;2018;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.8;32;Espírito Santo;9471;2018;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.7;32;Espírito Santo;9471;2019;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.5;32;Espírito Santo;9471;2019;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.8;32;Espírito Santo;9471;2019;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.6;32;Espírito Santo;9471;2019;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.4;32;Espírito Santo;9471;2019;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.7;32;Espírito Santo;9471;2019;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.7;32;Espírito Santo;9471;2019;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.5;32;Espírito Santo;9471;2019;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;11.9;32;Espírito Santo;9471;2019;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;9.0;32;Espírito Santo;9471;2022;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.6;32;Espírito Santo;9471;2022;6794;Total;2776;Branca
Indicador  5.4.1.2;2;9.2;32;Espírito Santo;9471;2022;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.9;32;Espírito Santo;9471;2022;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.8;32;Espírito Santo;9471;2022;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.9;32;Espírito Santo;9471;2022;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.9;32;Espírito Santo;9471;2022;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;11.2;32;Espírito Santo;9471;2022;5;Mulheres;2776;Branca
Indicador  5.4.1.2;2;12.4;32;Espírito Santo;9471;2022;5;Mulheres;119525;Preta ou parda
Indicador  5.4.1.2;2;8.6;33;Rio de Janeiro;9471;2016;6794;Total;95251;Total
Indicador  5.4.1.2;2;8.5;33;Rio de Janeiro;9471;2016;6794;Total;2776;Branca
Indicador  5.4.1.2;2;8.6;33;Rio de Janeiro;9471;2016;6794;Total;119525;Preta ou parda
Indicador  5.4.1.2;2;5.7;33;Rio de Janeiro;9471;2016;4;Homens;95251;Total
Indicador  5.4.1.2;2;5.7;33;Rio de Janeiro;9471;2016;4;Homens;2776;Branca
Indicador  5.4.1.2;2;5.8;33;Rio de Janeiro;9471;2016;4;Homens;119525;Preta ou parda
Indicador  5.4.1.2;2;11.1;33;Rio de Janeiro;9471;2016;5;Mulheres;95251;Total
Indicador  5.4.1.2;2;10.9;33;Rio de Janeiro;9471;2016;5;Mulheres;2776;Branca
