ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;COD_GRU_IDADE_NIV_ENS;DESC_GRU_IDADE_NIV_ENS
Indicador  4.1.2;2;84.1;50;Mato Grosso do Sul;4721;2019;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;61.9;50;Mato Grosso do Sul;4721;2019;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;96.9;50;Mato Grosso do Sul;4721;2022;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;87.3;50;Mato Grosso do Sul;4721;2022;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;64.3;50;Mato Grosso do Sul;4721;2022;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;97.9;50;Mato Grosso do Sul;4721;2023;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;87.4;50;Mato Grosso do Sul;4721;2023;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;68.7;50;Mato Grosso do Sul;4721;2023;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;98.6;51;Mato Grosso;4721;2016;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;93.8;51;Mato Grosso;4721;2016;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;62.3;51;Mato Grosso;4721;2016;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;97.7;51;Mato Grosso;4721;2017;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;89.3;51;Mato Grosso;4721;2017;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;59.1;51;Mato Grosso;4721;2017;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;98.6;51;Mato Grosso;4721;2018;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;92.6;51;Mato Grosso;4721;2018;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;62.7;51;Mato Grosso;4721;2018;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;98.4;51;Mato Grosso;4721;2019;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;92.2;51;Mato Grosso;4721;2019;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;62.7;51;Mato Grosso;4721;2019;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;97.9;51;Mato Grosso;4721;2022;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;93.6;51;Mato Grosso;4721;2022;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;68.0;51;Mato Grosso;4721;2022;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;97.0;51;Mato Grosso;4721;2023;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;94.9;51;Mato Grosso;4721;2023;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;70.9;51;Mato Grosso;4721;2023;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;97.2;52;Goiás;4721;2016;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;87.2;52;Goiás;4721;2016;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;63.6;52;Goiás;4721;2016;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;96.4;52;Goiás;4721;2017;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;86.4;52;Goiás;4721;2017;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;69.6;52;Goiás;4721;2017;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;97.5;52;Goiás;4721;2018;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;89.2;52;Goiás;4721;2018;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;71.9;52;Goiás;4721;2018;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;98.1;52;Goiás;4721;2019;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;90.9;52;Goiás;4721;2019;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;71.0;52;Goiás;4721;2019;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;97.2;52;Goiás;4721;2022;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;92.1;52;Goiás;4721;2022;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;76.5;52;Goiás;4721;2022;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;97.9;52;Goiás;4721;2023;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;93.7;52;Goiás;4721;2023;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;78.6;52;Goiás;4721;2023;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;97.5;53;Distrito Federal;4721;2016;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;87.7;53;Distrito Federal;4721;2016;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;71.3;53;Distrito Federal;4721;2016;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;97.5;53;Distrito Federal;4721;2017;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;87.8;53;Distrito Federal;4721;2017;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;74.7;53;Distrito Federal;4721;2017;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;96.5;53;Distrito Federal;4721;2018;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;88.8;53;Distrito Federal;4721;2018;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;76.2;53;Distrito Federal;4721;2018;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;96.5;53;Distrito Federal;4721;2019;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;90.2;53;Distrito Federal;4721;2019;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;79.0;53;Distrito Federal;4721;2019;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;98.7;53;Distrito Federal;4721;2022;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;92.5;53;Distrito Federal;4721;2022;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;85.2;53;Distrito Federal;4721;2022;59997;Ensino médio - Pessoas de 20 a 22 anos
Indicador  4.1.2;2;98.8;53;Distrito Federal;4721;2023;59995;Anos iniciais do ensino fundamental - Pessoas de 13 a 15 anos
Indicador  4.1.2;2;91.1;53;Distrito Federal;4721;2023;59996;Ensino fundamental - Pessoas de 17 a 19 anos
Indicador  4.1.2;2;82.8;53;Distrito Federal;4721;2023;59997;Ensino médio - Pessoas de 20 a 22 anos
