ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_IDADE;DESC_IDADE;CODG_SEXO;DESC_SEXO;SUB_INDICADOR
Indicador  3.3.4;1020;2;17;Tocantins;9613;2022;1149;45 a 49 anos;92957;Mulher;9613
Indicador  3.3.4;1020;9;17;Tocantins;9613;2022;1150;50 a 54 anos;6794;Total;9613
Indicador  3.3.4;1020;6;17;Tocantins;9613;2022;1150;50 a 54 anos;92956;Homem;9613
Indicador  3.3.4;1020;3;17;Tocantins;9613;2022;1150;50 a 54 anos;92957;Mulher;9613
Indicador  3.3.4;1020;5;17;Tocantins;9613;2022;1151;55 a 59 anos;6794;Total;9613
Indicador  3.3.4;1020;3;17;Tocantins;9613;2022;1151;55 a 59 anos;92956;Homem;9613
Indicador  3.3.4;1020;2;17;Tocantins;9613;2022;1151;55 a 59 anos;92957;Mulher;9613
Indicador  3.3.4;1020;9;17;Tocantins;9613;2022;3302;60 anos ou mais;6794;Total;9613
Indicador  3.3.4;1020;5;17;Tocantins;9613;2022;3302;60 anos ou mais;92956;Homem;9613
Indicador  3.3.4;1020;4;17;Tocantins;9613;2022;3302;60 anos ou mais;92957;Mulher;9613
Indicador  3.3.4;1020;293;21;Maranhão;9613;2018;95253;Total;6794;Total;9613
Indicador  3.3.4;1020;120;21;Maranhão;9613;2018;95253;Total;92956;Homem;9613
Indicador  3.3.4;1020;173;21;Maranhão;9613;2018;95253;Total;92957;Mulher;9613
Indicador  3.3.4;1020;3;21;Maranhão;9613;2018;1140;0 a 4 anos;6794;Total;9613
Indicador  3.3.4;1020;2;21;Maranhão;9613;2018;1140;0 a 4 anos;92956;Homem;9613
Indicador  3.3.4;1020;1;21;Maranhão;9613;2018;1140;0 a 4 anos;92957;Mulher;9613
Indicador  3.3.4;1020;1;21;Maranhão;9613;2018;1141;5 a 9 anos;6794;Total;9613
Indicador  3.3.4;1020;1;21;Maranhão;9613;2018;1141;5 a 9 anos;92956;Homem;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2018;1141;5 a 9 anos;92957;Mulher;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2018;1142;10 a 14 anos;6794;Total;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2018;1142;10 a 14 anos;92956;Homem;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2018;1142;10 a 14 anos;92957;Mulher;9613
Indicador  3.3.4;1020;9;21;Maranhão;9613;2018;1143;15 a 19 anos;6794;Total;9613
Indicador  3.3.4;1020;2;21;Maranhão;9613;2018;1143;15 a 19 anos;92956;Homem;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2018;1143;15 a 19 anos;92957;Mulher;9613
Indicador  3.3.4;1020;31;21;Maranhão;9613;2018;1144;20 a 24 anos;6794;Total;9613
Indicador  3.3.4;1020;4;21;Maranhão;9613;2018;1144;20 a 24 anos;92956;Homem;9613
Indicador  3.3.4;1020;27;21;Maranhão;9613;2018;1144;20 a 24 anos;92957;Mulher;9613
Indicador  3.3.4;1020;39;21;Maranhão;9613;2018;1145;25 a 29 anos;6794;Total;9613
Indicador  3.3.4;1020;12;21;Maranhão;9613;2018;1145;25 a 29 anos;92956;Homem;9613
Indicador  3.3.4;1020;27;21;Maranhão;9613;2018;1145;25 a 29 anos;92957;Mulher;9613
Indicador  3.3.4;1020;40;21;Maranhão;9613;2018;1146;30 a 34 anos;6794;Total;9613
Indicador  3.3.4;1020;14;21;Maranhão;9613;2018;1146;30 a 34 anos;92956;Homem;9613
Indicador  3.3.4;1020;26;21;Maranhão;9613;2018;1146;30 a 34 anos;92957;Mulher;9613
Indicador  3.3.4;1020;33;21;Maranhão;9613;2018;1147;35 a 39 anos;6794;Total;9613
Indicador  3.3.4;1020;13;21;Maranhão;9613;2018;1147;35 a 39 anos;92956;Homem;9613
Indicador  3.3.4;1020;20;21;Maranhão;9613;2018;1147;35 a 39 anos;92957;Mulher;9613
Indicador  3.3.4;1020;40;21;Maranhão;9613;2018;1148;40 a 44 anos;6794;Total;9613
Indicador  3.3.4;1020;22;21;Maranhão;9613;2018;1148;40 a 44 anos;92956;Homem;9613
Indicador  3.3.4;1020;18;21;Maranhão;9613;2018;1148;40 a 44 anos;92957;Mulher;9613
Indicador  3.3.4;1020;23;21;Maranhão;9613;2018;1149;45 a 49 anos;6794;Total;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2018;1149;45 a 49 anos;92956;Homem;9613
Indicador  3.3.4;1020;16;21;Maranhão;9613;2018;1149;45 a 49 anos;92957;Mulher;9613
Indicador  3.3.4;1020;23;21;Maranhão;9613;2018;1150;50 a 54 anos;6794;Total;9613
Indicador  3.3.4;1020;11;21;Maranhão;9613;2018;1150;50 a 54 anos;92956;Homem;9613
Indicador  3.3.4;1020;12;21;Maranhão;9613;2018;1150;50 a 54 anos;92957;Mulher;9613
Indicador  3.3.4;1020;17;21;Maranhão;9613;2018;1151;55 a 59 anos;6794;Total;9613
Indicador  3.3.4;1020;10;21;Maranhão;9613;2018;1151;55 a 59 anos;92956;Homem;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2018;1151;55 a 59 anos;92957;Mulher;9613
Indicador  3.3.4;1020;34;21;Maranhão;9613;2018;3302;60 anos ou mais;6794;Total;9613
Indicador  3.3.4;1020;22;21;Maranhão;9613;2018;3302;60 anos ou mais;92956;Homem;9613
Indicador  3.3.4;1020;12;21;Maranhão;9613;2018;3302;60 anos ou mais;92957;Mulher;9613
Indicador  3.3.4;1020;322;21;Maranhão;9613;2019;95253;Total;6794;Total;9613
Indicador  3.3.4;1020;144;21;Maranhão;9613;2019;95253;Total;92956;Homem;9613
Indicador  3.3.4;1020;178;21;Maranhão;9613;2019;95253;Total;92957;Mulher;9613
Indicador  3.3.4;1020;4;21;Maranhão;9613;2019;1140;0 a 4 anos;6794;Total;9613
Indicador  3.3.4;1020;2;21;Maranhão;9613;2019;1140;0 a 4 anos;92956;Homem;9613
Indicador  3.3.4;1020;2;21;Maranhão;9613;2019;1140;0 a 4 anos;92957;Mulher;9613
Indicador  3.3.4;1020;2;21;Maranhão;9613;2019;1141;5 a 9 anos;6794;Total;9613
Indicador  3.3.4;1020;1;21;Maranhão;9613;2019;1141;5 a 9 anos;92956;Homem;9613
Indicador  3.3.4;1020;1;21;Maranhão;9613;2019;1141;5 a 9 anos;92957;Mulher;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2019;1142;10 a 14 anos;6794;Total;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2019;1142;10 a 14 anos;92956;Homem;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2019;1142;10 a 14 anos;92957;Mulher;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2019;1143;15 a 19 anos;6794;Total;9613
Indicador  3.3.4;1020;3;21;Maranhão;9613;2019;1143;15 a 19 anos;92956;Homem;9613
Indicador  3.3.4;1020;4;21;Maranhão;9613;2019;1143;15 a 19 anos;92957;Mulher;9613
Indicador  3.3.4;1020;36;21;Maranhão;9613;2019;1144;20 a 24 anos;6794;Total;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2019;1144;20 a 24 anos;92956;Homem;9613
Indicador  3.3.4;1020;29;21;Maranhão;9613;2019;1144;20 a 24 anos;92957;Mulher;9613
Indicador  3.3.4;1020;37;21;Maranhão;9613;2019;1145;25 a 29 anos;6794;Total;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2019;1145;25 a 29 anos;92956;Homem;9613
Indicador  3.3.4;1020;30;21;Maranhão;9613;2019;1145;25 a 29 anos;92957;Mulher;9613
Indicador  3.3.4;1020;30;21;Maranhão;9613;2019;1146;30 a 34 anos;6794;Total;9613
Indicador  3.3.4;1020;12;21;Maranhão;9613;2019;1146;30 a 34 anos;92956;Homem;9613
Indicador  3.3.4;1020;18;21;Maranhão;9613;2019;1146;30 a 34 anos;92957;Mulher;9613
Indicador  3.3.4;1020;52;21;Maranhão;9613;2019;1147;35 a 39 anos;6794;Total;9613
Indicador  3.3.4;1020;21;21;Maranhão;9613;2019;1147;35 a 39 anos;92956;Homem;9613
Indicador  3.3.4;1020;31;21;Maranhão;9613;2019;1147;35 a 39 anos;92957;Mulher;9613
Indicador  3.3.4;1020;35;21;Maranhão;9613;2019;1148;40 a 44 anos;6794;Total;9613
Indicador  3.3.4;1020;21;21;Maranhão;9613;2019;1148;40 a 44 anos;92956;Homem;9613
Indicador  3.3.4;1020;14;21;Maranhão;9613;2019;1148;40 a 44 anos;92957;Mulher;9613
Indicador  3.3.4;1020;34;21;Maranhão;9613;2019;1149;45 a 49 anos;6794;Total;9613
Indicador  3.3.4;1020;22;21;Maranhão;9613;2019;1149;45 a 49 anos;92956;Homem;9613
Indicador  3.3.4;1020;12;21;Maranhão;9613;2019;1149;45 a 49 anos;92957;Mulher;9613
Indicador  3.3.4;1020;21;21;Maranhão;9613;2019;1150;50 a 54 anos;6794;Total;9613
Indicador  3.3.4;1020;8;21;Maranhão;9613;2019;1150;50 a 54 anos;92956;Homem;9613
Indicador  3.3.4;1020;13;21;Maranhão;9613;2019;1150;50 a 54 anos;92957;Mulher;9613
Indicador  3.3.4;1020;17;21;Maranhão;9613;2019;1151;55 a 59 anos;6794;Total;9613
Indicador  3.3.4;1020;10;21;Maranhão;9613;2019;1151;55 a 59 anos;92956;Homem;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2019;1151;55 a 59 anos;92957;Mulher;9613
Indicador  3.3.4;1020;47;21;Maranhão;9613;2019;3302;60 anos ou mais;6794;Total;9613
Indicador  3.3.4;1020;30;21;Maranhão;9613;2019;3302;60 anos ou mais;92956;Homem;9613
Indicador  3.3.4;1020;17;21;Maranhão;9613;2019;3302;60 anos ou mais;92957;Mulher;9613
Indicador  3.3.4;1020;138;21;Maranhão;9613;2020;95253;Total;6794;Total;9613
Indicador  3.3.4;1020;53;21;Maranhão;9613;2020;95253;Total;92956;Homem;9613
Indicador  3.3.4;1020;85;21;Maranhão;9613;2020;95253;Total;92957;Mulher;9613
Indicador  3.3.4;1020;1;21;Maranhão;9613;2020;1140;0 a 4 anos;6794;Total;9613
Indicador  3.3.4;1020;1;21;Maranhão;9613;2020;1140;0 a 4 anos;92956;Homem;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2020;1140;0 a 4 anos;92957;Mulher;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2020;1141;5 a 9 anos;6794;Total;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2020;1141;5 a 9 anos;92956;Homem;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2020;1141;5 a 9 anos;92957;Mulher;9613
Indicador  3.3.4;1020;1;21;Maranhão;9613;2020;1142;10 a 14 anos;6794;Total;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2020;1142;10 a 14 anos;92956;Homem;9613
Indicador  3.3.4;1020;1;21;Maranhão;9613;2020;1142;10 a 14 anos;92957;Mulher;9613
Indicador  3.3.4;1020;3;21;Maranhão;9613;2020;1143;15 a 19 anos;6794;Total;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2020;1143;15 a 19 anos;92956;Homem;9613
Indicador  3.3.4;1020;3;21;Maranhão;9613;2020;1143;15 a 19 anos;92957;Mulher;9613
Indicador  3.3.4;1020;21;21;Maranhão;9613;2020;1144;20 a 24 anos;6794;Total;9613
Indicador  3.3.4;1020;3;21;Maranhão;9613;2020;1144;20 a 24 anos;92956;Homem;9613
Indicador  3.3.4;1020;18;21;Maranhão;9613;2020;1144;20 a 24 anos;92957;Mulher;9613
Indicador  3.3.4;1020;16;21;Maranhão;9613;2020;1145;25 a 29 anos;6794;Total;9613
Indicador  3.3.4;1020;3;21;Maranhão;9613;2020;1145;25 a 29 anos;92956;Homem;9613
Indicador  3.3.4;1020;13;21;Maranhão;9613;2020;1145;25 a 29 anos;92957;Mulher;9613
Indicador  3.3.4;1020;20;21;Maranhão;9613;2020;1146;30 a 34 anos;6794;Total;9613
Indicador  3.3.4;1020;5;21;Maranhão;9613;2020;1146;30 a 34 anos;92956;Homem;9613
Indicador  3.3.4;1020;15;21;Maranhão;9613;2020;1146;30 a 34 anos;92957;Mulher;9613
Indicador  3.3.4;1020;16;21;Maranhão;9613;2020;1147;35 a 39 anos;6794;Total;9613
Indicador  3.3.4;1020;4;21;Maranhão;9613;2020;1147;35 a 39 anos;92956;Homem;9613
Indicador  3.3.4;1020;12;21;Maranhão;9613;2020;1147;35 a 39 anos;92957;Mulher;9613
Indicador  3.3.4;1020;12;21;Maranhão;9613;2020;1148;40 a 44 anos;6794;Total;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2020;1148;40 a 44 anos;92956;Homem;9613
Indicador  3.3.4;1020;5;21;Maranhão;9613;2020;1148;40 a 44 anos;92957;Mulher;9613
Indicador  3.3.4;1020;10;21;Maranhão;9613;2020;1149;45 a 49 anos;6794;Total;9613
Indicador  3.3.4;1020;6;21;Maranhão;9613;2020;1149;45 a 49 anos;92956;Homem;9613
Indicador  3.3.4;1020;4;21;Maranhão;9613;2020;1149;45 a 49 anos;92957;Mulher;9613
Indicador  3.3.4;1020;10;21;Maranhão;9613;2020;1150;50 a 54 anos;6794;Total;9613
Indicador  3.3.4;1020;6;21;Maranhão;9613;2020;1150;50 a 54 anos;92956;Homem;9613
Indicador  3.3.4;1020;4;21;Maranhão;9613;2020;1150;50 a 54 anos;92957;Mulher;9613
Indicador  3.3.4;1020;10;21;Maranhão;9613;2020;1151;55 a 59 anos;6794;Total;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2020;1151;55 a 59 anos;92956;Homem;9613
Indicador  3.3.4;1020;3;21;Maranhão;9613;2020;1151;55 a 59 anos;92957;Mulher;9613
Indicador  3.3.4;1020;18;21;Maranhão;9613;2020;3302;60 anos ou mais;6794;Total;9613
Indicador  3.3.4;1020;11;21;Maranhão;9613;2020;3302;60 anos ou mais;92956;Homem;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2020;3302;60 anos ou mais;92957;Mulher;9613
Indicador  3.3.4;1020;269;21;Maranhão;9613;2021;95253;Total;6794;Total;9613
Indicador  3.3.4;1020;129;21;Maranhão;9613;2021;95253;Total;92956;Homem;9613
Indicador  3.3.4;1020;140;21;Maranhão;9613;2021;95253;Total;92957;Mulher;9613
Indicador  3.3.4;1020;8;21;Maranhão;9613;2021;1140;0 a 4 anos;6794;Total;9613
Indicador  3.3.4;1020;5;21;Maranhão;9613;2021;1140;0 a 4 anos;92956;Homem;9613
Indicador  3.3.4;1020;3;21;Maranhão;9613;2021;1140;0 a 4 anos;92957;Mulher;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2021;1141;5 a 9 anos;6794;Total;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2021;1141;5 a 9 anos;92956;Homem;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2021;1141;5 a 9 anos;92957;Mulher;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2021;1142;10 a 14 anos;6794;Total;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2021;1142;10 a 14 anos;92956;Homem;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2021;1142;10 a 14 anos;92957;Mulher;9613
Indicador  3.3.4;1020;11;21;Maranhão;9613;2021;1143;15 a 19 anos;6794;Total;9613
Indicador  3.3.4;1020;4;21;Maranhão;9613;2021;1143;15 a 19 anos;92956;Homem;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2021;1143;15 a 19 anos;92957;Mulher;9613
Indicador  3.3.4;1020;12;21;Maranhão;9613;2021;1144;20 a 24 anos;6794;Total;9613
Indicador  3.3.4;1020;2;21;Maranhão;9613;2021;1144;20 a 24 anos;92956;Homem;9613
Indicador  3.3.4;1020;10;21;Maranhão;9613;2021;1144;20 a 24 anos;92957;Mulher;9613
Indicador  3.3.4;1020;27;21;Maranhão;9613;2021;1145;25 a 29 anos;6794;Total;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2021;1145;25 a 29 anos;92956;Homem;9613
Indicador  3.3.4;1020;20;21;Maranhão;9613;2021;1145;25 a 29 anos;92957;Mulher;9613
Indicador  3.3.4;1020;33;21;Maranhão;9613;2021;1146;30 a 34 anos;6794;Total;9613
Indicador  3.3.4;1020;15;21;Maranhão;9613;2021;1146;30 a 34 anos;92956;Homem;9613
Indicador  3.3.4;1020;18;21;Maranhão;9613;2021;1146;30 a 34 anos;92957;Mulher;9613
Indicador  3.3.4;1020;44;21;Maranhão;9613;2021;1147;35 a 39 anos;6794;Total;9613
Indicador  3.3.4;1020;19;21;Maranhão;9613;2021;1147;35 a 39 anos;92956;Homem;9613
Indicador  3.3.4;1020;25;21;Maranhão;9613;2021;1147;35 a 39 anos;92957;Mulher;9613
Indicador  3.3.4;1020;24;21;Maranhão;9613;2021;1148;40 a 44 anos;6794;Total;9613
Indicador  3.3.4;1020;8;21;Maranhão;9613;2021;1148;40 a 44 anos;92956;Homem;9613
Indicador  3.3.4;1020;16;21;Maranhão;9613;2021;1148;40 a 44 anos;92957;Mulher;9613
Indicador  3.3.4;1020;31;21;Maranhão;9613;2021;1149;45 a 49 anos;6794;Total;9613
Indicador  3.3.4;1020;15;21;Maranhão;9613;2021;1149;45 a 49 anos;92956;Homem;9613
Indicador  3.3.4;1020;16;21;Maranhão;9613;2021;1149;45 a 49 anos;92957;Mulher;9613
Indicador  3.3.4;1020;27;21;Maranhão;9613;2021;1150;50 a 54 anos;6794;Total;9613
Indicador  3.3.4;1020;17;21;Maranhão;9613;2021;1150;50 a 54 anos;92956;Homem;9613
Indicador  3.3.4;1020;10;21;Maranhão;9613;2021;1150;50 a 54 anos;92957;Mulher;9613
Indicador  3.3.4;1020;14;21;Maranhão;9613;2021;1151;55 a 59 anos;6794;Total;9613
Indicador  3.3.4;1020;12;21;Maranhão;9613;2021;1151;55 a 59 anos;92956;Homem;9613
Indicador  3.3.4;1020;2;21;Maranhão;9613;2021;1151;55 a 59 anos;92957;Mulher;9613
Indicador  3.3.4;1020;38;21;Maranhão;9613;2021;3302;60 anos ou mais;6794;Total;9613
Indicador  3.3.4;1020;25;21;Maranhão;9613;2021;3302;60 anos ou mais;92956;Homem;9613
Indicador  3.3.4;1020;13;21;Maranhão;9613;2021;3302;60 anos ou mais;92957;Mulher;9613
Indicador  3.3.4;1020;235;21;Maranhão;9613;2022;95253;Total;6794;Total;9613
Indicador  3.3.4;1020;96;21;Maranhão;9613;2022;95253;Total;92956;Homem;9613
Indicador  3.3.4;1020;139;21;Maranhão;9613;2022;95253;Total;92957;Mulher;9613
Indicador  3.3.4;1020;3;21;Maranhão;9613;2022;1140;0 a 4 anos;6794;Total;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2022;1140;0 a 4 anos;92956;Homem;9613
Indicador  3.3.4;1020;3;21;Maranhão;9613;2022;1140;0 a 4 anos;92957;Mulher;9613
Indicador  3.3.4;1020;2;21;Maranhão;9613;2022;1141;5 a 9 anos;6794;Total;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2022;1141;5 a 9 anos;92956;Homem;9613
Indicador  3.3.4;1020;2;21;Maranhão;9613;2022;1141;5 a 9 anos;92957;Mulher;9613
Indicador  3.3.4;1020;2;21;Maranhão;9613;2022;1142;10 a 14 anos;6794;Total;9613
Indicador  3.3.4;1020;2;21;Maranhão;9613;2022;1142;10 a 14 anos;92956;Homem;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2022;1142;10 a 14 anos;92957;Mulher;9613
Indicador  3.3.4;1020;8;21;Maranhão;9613;2022;1143;15 a 19 anos;6794;Total;9613
Indicador  3.3.4;1020;0;21;Maranhão;9613;2022;1143;15 a 19 anos;92956;Homem;9613
Indicador  3.3.4;1020;8;21;Maranhão;9613;2022;1143;15 a 19 anos;92957;Mulher;9613
Indicador  3.3.4;1020;11;21;Maranhão;9613;2022;1144;20 a 24 anos;6794;Total;9613
Indicador  3.3.4;1020;1;21;Maranhão;9613;2022;1144;20 a 24 anos;92956;Homem;9613
Indicador  3.3.4;1020;10;21;Maranhão;9613;2022;1144;20 a 24 anos;92957;Mulher;9613
Indicador  3.3.4;1020;24;21;Maranhão;9613;2022;1145;25 a 29 anos;6794;Total;9613
Indicador  3.3.4;1020;7;21;Maranhão;9613;2022;1145;25 a 29 anos;92956;Homem;9613
Indicador  3.3.4;1020;17;21;Maranhão;9613;2022;1145;25 a 29 anos;92957;Mulher;9613
Indicador  3.3.4;1020;21;21;Maranhão;9613;2022;1146;30 a 34 anos;6794;Total;9613
Indicador  3.3.4;1020;5;21;Maranhão;9613;2022;1146;30 a 34 anos;92956;Homem;9613
Indicador  3.3.4;1020;16;21;Maranhão;9613;2022;1146;30 a 34 anos;92957;Mulher;9613
Indicador  3.3.4;1020;17;21;Maranhão;9613;2022;1147;35 a 39 anos;6794;Total;9613
Indicador  3.3.4;1020;4;21;Maranhão;9613;2022;1147;35 a 39 anos;92956;Homem;9613
Indicador  3.3.4;1020;13;21;Maranhão;9613;2022;1147;35 a 39 anos;92957;Mulher;9613
Indicador  3.3.4;1020;23;21;Maranhão;9613;2022;1148;40 a 44 anos;6794;Total;9613
Indicador  3.3.4;1020;10;21;Maranhão;9613;2022;1148;40 a 44 anos;92956;Homem;9613
Indicador  3.3.4;1020;13;21;Maranhão;9613;2022;1148;40 a 44 anos;92957;Mulher;9613
Indicador  3.3.4;1020;26;21;Maranhão;9613;2022;1149;45 a 49 anos;6794;Total;9613
Indicador  3.3.4;1020;13;21;Maranhão;9613;2022;1149;45 a 49 anos;92956;Homem;9613
Indicador  3.3.4;1020;13;21;Maranhão;9613;2022;1149;45 a 49 anos;92957;Mulher;9613
Indicador  3.3.4;1020;26;21;Maranhão;9613;2022;1150;50 a 54 anos;6794;Total;9613
Indicador  3.3.4;1020;14;21;Maranhão;9613;2022;1150;50 a 54 anos;92956;Homem;9613
Indicador  3.3.4;1020;12;21;Maranhão;9613;2022;1150;50 a 54 anos;92957;Mulher;9613
Indicador  3.3.4;1020;28;21;Maranhão;9613;2022;1151;55 a 59 anos;6794;Total;9613
Indicador  3.3.4;1020;18;21;Maranhão;9613;2022;1151;55 a 59 anos;92956;Homem;9613
Indicador  3.3.4;1020;10;21;Maranhão;9613;2022;1151;55 a 59 anos;92957;Mulher;9613
Indicador  3.3.4;1020;44;21;Maranhão;9613;2022;3302;60 anos ou mais;6794;Total;9613
Indicador  3.3.4;1020;22;21;Maranhão;9613;2022;3302;60 anos ou mais;92956;Homem;9613
Indicador  3.3.4;1020;22;21;Maranhão;9613;2022;3302;60 anos ou mais;92957;Mulher;9613
Indicador  3.3.4;1020;77;22;Piauí;9613;2018;95253;Total;6794;Total;9613
Indicador  3.3.4;1020;38;22;Piauí;9613;2018;95253;Total;92956;Homem;9613
Indicador  3.3.4;1020;39;22;Piauí;9613;2018;95253;Total;92957;Mulher;9613
Indicador  3.3.4;1020;1;22;Piauí;9613;2018;1140;0 a 4 anos;6794;Total;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2018;1140;0 a 4 anos;92956;Homem;9613
Indicador  3.3.4;1020;1;22;Piauí;9613;2018;1140;0 a 4 anos;92957;Mulher;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2018;1141;5 a 9 anos;6794;Total;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2018;1141;5 a 9 anos;92956;Homem;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2018;1141;5 a 9 anos;92957;Mulher;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2018;1142;10 a 14 anos;6794;Total;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2018;1142;10 a 14 anos;92956;Homem;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2018;1142;10 a 14 anos;92957;Mulher;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2018;1143;15 a 19 anos;6794;Total;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2018;1143;15 a 19 anos;92956;Homem;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2018;1143;15 a 19 anos;92957;Mulher;9613
Indicador  3.3.4;1020;3;22;Piauí;9613;2018;1144;20 a 24 anos;6794;Total;9613
Indicador  3.3.4;1020;3;22;Piauí;9613;2018;1144;20 a 24 anos;92956;Homem;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2018;1144;20 a 24 anos;92957;Mulher;9613
Indicador  3.3.4;1020;6;22;Piauí;9613;2018;1145;25 a 29 anos;6794;Total;9613
Indicador  3.3.4;1020;3;22;Piauí;9613;2018;1145;25 a 29 anos;92956;Homem;9613
Indicador  3.3.4;1020;3;22;Piauí;9613;2018;1145;25 a 29 anos;92957;Mulher;9613
Indicador  3.3.4;1020;12;22;Piauí;9613;2018;1146;30 a 34 anos;6794;Total;9613
Indicador  3.3.4;1020;4;22;Piauí;9613;2018;1146;30 a 34 anos;92956;Homem;9613
Indicador  3.3.4;1020;8;22;Piauí;9613;2018;1146;30 a 34 anos;92957;Mulher;9613
Indicador  3.3.4;1020;14;22;Piauí;9613;2018;1147;35 a 39 anos;6794;Total;9613
Indicador  3.3.4;1020;6;22;Piauí;9613;2018;1147;35 a 39 anos;92956;Homem;9613
Indicador  3.3.4;1020;8;22;Piauí;9613;2018;1147;35 a 39 anos;92957;Mulher;9613
Indicador  3.3.4;1020;7;22;Piauí;9613;2018;1148;40 a 44 anos;6794;Total;9613
Indicador  3.3.4;1020;3;22;Piauí;9613;2018;1148;40 a 44 anos;92956;Homem;9613
Indicador  3.3.4;1020;4;22;Piauí;9613;2018;1148;40 a 44 anos;92957;Mulher;9613
Indicador  3.3.4;1020;3;22;Piauí;9613;2018;1149;45 a 49 anos;6794;Total;9613
Indicador  3.3.4;1020;1;22;Piauí;9613;2018;1149;45 a 49 anos;92956;Homem;9613
Indicador  3.3.4;1020;2;22;Piauí;9613;2018;1149;45 a 49 anos;92957;Mulher;9613
Indicador  3.3.4;1020;6;22;Piauí;9613;2018;1150;50 a 54 anos;6794;Total;9613
Indicador  3.3.4;1020;5;22;Piauí;9613;2018;1150;50 a 54 anos;92956;Homem;9613
Indicador  3.3.4;1020;1;22;Piauí;9613;2018;1150;50 a 54 anos;92957;Mulher;9613
Indicador  3.3.4;1020;13;22;Piauí;9613;2018;1151;55 a 59 anos;6794;Total;9613
Indicador  3.3.4;1020;6;22;Piauí;9613;2018;1151;55 a 59 anos;92956;Homem;9613
Indicador  3.3.4;1020;7;22;Piauí;9613;2018;1151;55 a 59 anos;92957;Mulher;9613
Indicador  3.3.4;1020;12;22;Piauí;9613;2018;3302;60 anos ou mais;6794;Total;9613
Indicador  3.3.4;1020;7;22;Piauí;9613;2018;3302;60 anos ou mais;92956;Homem;9613
Indicador  3.3.4;1020;5;22;Piauí;9613;2018;3302;60 anos ou mais;92957;Mulher;9613
Indicador  3.3.4;1020;83;22;Piauí;9613;2019;95253;Total;6794;Total;9613
Indicador  3.3.4;1020;49;22;Piauí;9613;2019;95253;Total;92956;Homem;9613
Indicador  3.3.4;1020;34;22;Piauí;9613;2019;95253;Total;92957;Mulher;9613
Indicador  3.3.4;1020;1;22;Piauí;9613;2019;1140;0 a 4 anos;6794;Total;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2019;1140;0 a 4 anos;92956;Homem;9613
Indicador  3.3.4;1020;1;22;Piauí;9613;2019;1140;0 a 4 anos;92957;Mulher;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2019;1141;5 a 9 anos;6794;Total;9613
Indicador  3.3.4;1020;0;22;Piauí;9613;2019;1141;5 a 9 anos;92956;Homem;9613
