ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;SUB_INDICADOR
Indicador  5.5.1.1;2;16.6;28;Sergipe;9729;2020;9729
Indicador  5.5.1.1;2;12.1;29;Bahia;9729;2016;9729
Indicador  5.5.1.1;2;13.2;29;Bahia;9729;2020;9729
Indicador  5.5.1.1;2;10.8;31;Minas Gerais;9729;2016;9729
Indicador  5.5.1.1;2;13.9;31;Minas Gerais;9729;2020;9729
Indicador  5.5.1.1;2;9.2;32;Espírito Santo;9729;2016;9729
Indicador  5.5.1.1;2;10.6;32;Espírito Santo;9729;2020;9729
Indicador  5.5.1.1;2;9.0;33;Rio de Janeiro;9729;2016;9729
Indicador  5.5.1.1;2;9.8;33;Rio de Janeiro;9729;2020;9729
Indicador  5.5.1.1;2;12.3;35;São Paulo;9729;2016;9729
Indicador  5.5.1.1;2;15.7;35;São Paulo;9729;2020;9729
Indicador  5.5.1.1;2;12.3;41;Paraná;9729;2016;9729
Indicador  5.5.1.1;2;15.0;41;Paraná;9729;2020;9729
Indicador  5.5.1.1;2;13.5;42;Santa Catarina;9729;2016;9729
Indicador  5.5.1.1;2;18.1;42;Santa Catarina;9729;2020;9729
Indicador  5.5.1.1;2;16.4;43;Rio Grande do Sul;9729;2016;9729
Indicador  5.5.1.1;2;19.2;43;Rio Grande do Sul;9729;2020;9729
Indicador  5.5.1.1;2;13.1;50;Mato Grosso do Sul;9729;2016;9729
Indicador  5.5.1.1;2;19.2;50;Mato Grosso do Sul;9729;2020;9729
Indicador  5.5.1.1;2;13.5;51;Mato Grosso;9729;2016;9729
Indicador  5.5.1.1;2;16.2;51;Mato Grosso;9729;2020;9729
Indicador  5.5.1.1;2;12.6;52;Goiás;9729;2016;9729
Indicador  5.5.1.1;2;14.1;52;Goiás;9729;2020;9729
