ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_RACA;DESC_RACA;CODG_SIT_DOM;DESC_SIT_DOM;SUB_INDICADOR
Indicador  16.1.3.3;1572;503.005;32;Espírito Santo;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;32;Espírito Santo;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;32;Espírito Santo;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;163.865;32;Espírito Santo;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;32;Espírito Santo;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;32;Espírito Santo;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;54.040;32;Espírito Santo;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;32;Espírito Santo;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;32;Espírito Santo;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;246.451;32;Espírito Santo;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;32;Espírito Santo;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;32;Espírito Santo;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;1944.979;33;Rio de Janeiro;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;33;Rio de Janeiro;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;33;Rio de Janeiro;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;736.178;33;Rio de Janeiro;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;33;Rio de Janeiro;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;33;Rio de Janeiro;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;284.455;33;Rio de Janeiro;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;33;Rio de Janeiro;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;33;Rio de Janeiro;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;762.768;33;Rio de Janeiro;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;33;Rio de Janeiro;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;33;Rio de Janeiro;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;6525.494;35;São Paulo;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;35;São Paulo;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;35;São Paulo;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;3252.416;35;São Paulo;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;35;São Paulo;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;35;São Paulo;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;478.876;35;São Paulo;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;35;São Paulo;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;35;São Paulo;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;2238.167;35;São Paulo;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;35;São Paulo;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;35;São Paulo;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;1459.402;41;Paraná;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;41;Paraná;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;41;Paraná;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;875.067;41;Paraná;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;41;Paraná;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;41;Paraná;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;57.853;41;Paraná;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;41;Paraná;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;41;Paraná;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;406.221;41;Paraná;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;41;Paraná;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;41;Paraná;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;660.495;42;Santa Catarina;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;42;Santa Catarina;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;42;Santa Catarina;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;490.246;42;Santa Catarina;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;42;Santa Catarina;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;42;Santa Catarina;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;7.814;42;Santa Catarina;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;42;Santa Catarina;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;42;Santa Catarina;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;115.375;42;Santa Catarina;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;42;Santa Catarina;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;42;Santa Catarina;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;1359.206;43;Rio Grande do Sul;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;959.295;43;Rio Grande do Sul;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;90.843;43;Rio Grande do Sul;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;189.272;43;Rio Grande do Sul;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;43;Rio Grande do Sul;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;376.095;50;Mato Grosso do Sul;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;147.272;50;Mato Grosso do Sul;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;25.931;50;Mato Grosso do Sul;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;160.651;50;Mato Grosso do Sul;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;50;Mato Grosso do Sul;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;311.777;51;Mato Grosso;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;67.052;51;Mato Grosso;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;30.087;51;Mato Grosso;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;182.950;51;Mato Grosso;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;51;Mato Grosso;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;813.254;52;Goiás;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;52;Goiás;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;52;Goiás;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;250.395;52;Goiás;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;52;Goiás;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;52;Goiás;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;63.093;52;Goiás;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;52;Goiás;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;52;Goiás;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;425.998;52;Goiás;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;52;Goiás;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;52;Goiás;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;386.458;53;Distrito Federal;11393;2019;95251;Total;6795;Total;11393
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11393;2019;95251;Total;1;Urbana;11393
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11393;2019;95251;Total;2;Rural;11393
Indicador  16.1.3.3;1572;127.143;53;Distrito Federal;11393;2019;2776;Branca;6795;Total;11393
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11393;2019;2776;Branca;1;Urbana;11393
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11393;2019;2776;Branca;2;Rural;11393
Indicador  16.1.3.3;1572;42.084;53;Distrito Federal;11393;2019;2777;Preta;6795;Total;11393
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11393;2019;2777;Preta;1;Urbana;11393
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11393;2019;2777;Preta;2;Rural;11393
Indicador  16.1.3.3;1572;182.210;53;Distrito Federal;11393;2019;2779;Parda;6795;Total;11393
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11393;2019;2779;Parda;1;Urbana;11393
Indicador  16.1.3.3;1572;-;53;Distrito Federal;11393;2019;2779;Parda;2;Rural;11393
Indicador  16.1.3.3;1572;29901.636;1;Brasil;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;26767.323;1;Brasil;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;3347.731;1;Brasil;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;11987.217;1;Brasil;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;11008.098;1;Brasil;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;1081.671;1;Brasil;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;4034.712;1;Brasil;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;3554.056;1;Brasil;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;549.194;1;Brasil;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;14031.128;1;Brasil;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;12362.103;1;Brasil;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;1814.743;1;Brasil;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;222.255;11;Rondônia;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;11;Rondônia;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;11;Rondônia;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;70.574;11;Rondônia;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;-;11;Rondônia;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;-;11;Rondônia;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;37.339;11;Rondônia;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;-;11;Rondônia;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;-;11;Rondônia;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;129.161;11;Rondônia;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;-;11;Rondônia;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;-;11;Rondônia;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;83.566;12;Acre;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;12;Acre;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;12;Acre;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;19.018;12;Acre;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;-;12;Acre;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;-;12;Acre;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;15.430;12;Acre;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;-;12;Acre;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;-;12;Acre;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;54.167;12;Acre;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;-;12;Acre;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;-;12;Acre;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;541.347;13;Amazonas;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;13;Amazonas;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;13;Amazonas;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;86.903;13;Amazonas;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;-;13;Amazonas;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;-;13;Amazonas;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;40.095;13;Amazonas;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;-;13;Amazonas;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;-;13;Amazonas;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;419.142;13;Amazonas;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;-;13;Amazonas;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;-;13;Amazonas;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;89.101;14;Roraima;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;14;Roraima;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;14;Roraima;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;18.942;14;Roraima;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;-;14;Roraima;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;-;14;Roraima;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;10.223;14;Roraima;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;-;14;Roraima;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;-;14;Roraima;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;58.647;14;Roraima;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;-;14;Roraima;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;-;14;Roraima;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;1260.696;15;Pará;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;15;Pará;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;15;Pará;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;203.601;15;Pará;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;-;15;Pará;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;-;15;Pará;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;164.485;15;Pará;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;-;15;Pará;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;-;15;Pará;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;952.163;15;Pará;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;-;15;Pará;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;-;15;Pará;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;121.941;16;Amapá;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;16;Amapá;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;16;Amapá;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;14.562;16;Amapá;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;-;16;Amapá;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;-;16;Amapá;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;25.738;16;Amapá;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;-;16;Amapá;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;-;16;Amapá;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;86.656;16;Amapá;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;-;16;Amapá;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;-;16;Amapá;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;214.354;17;Tocantins;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;17;Tocantins;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;17;Tocantins;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;55.039;17;Tocantins;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;-;17;Tocantins;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;-;17;Tocantins;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;45.073;17;Tocantins;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;-;17;Tocantins;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;-;17;Tocantins;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;136.870;17;Tocantins;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;-;17;Tocantins;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;-;17;Tocantins;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;968.896;21;Maranhão;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;21;Maranhão;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;21;Maranhão;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;205.211;21;Maranhão;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;-;21;Maranhão;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;-;21;Maranhão;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;185.147;21;Maranhão;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;-;21;Maranhão;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;-;21;Maranhão;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;609.838;21;Maranhão;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;-;21;Maranhão;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;-;21;Maranhão;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;491.596;22;Piauí;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;22;Piauí;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;22;Piauí;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;126.824;22;Piauí;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;-;22;Piauí;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;-;22;Piauí;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;84.498;22;Piauí;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;-;22;Piauí;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;-;22;Piauí;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;321.299;22;Piauí;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;-;22;Piauí;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;-;22;Piauí;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;1348.790;23;Ceará;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;23;Ceará;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;23;Ceará;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;361.105;23;Ceará;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;-;23;Ceará;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;-;23;Ceará;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;168.045;23;Ceará;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;-;23;Ceará;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;-;23;Ceará;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;870.369;23;Ceará;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;-;23;Ceará;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;-;23;Ceará;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;530.447;24;Rio Grande do Norte;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;186.352;24;Rio Grande do Norte;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;57.461;24;Rio Grande do Norte;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;316.819;24;Rio Grande do Norte;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;-;24;Rio Grande do Norte;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;519.789;25;Paraíba;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;25;Paraíba;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;25;Paraíba;11394;2019;95251;Total;2;Rural;11394
Indicador  16.1.3.3;1572;175.121;25;Paraíba;11394;2019;2776;Branca;6795;Total;11394
Indicador  16.1.3.3;1572;-;25;Paraíba;11394;2019;2776;Branca;1;Urbana;11394
Indicador  16.1.3.3;1572;-;25;Paraíba;11394;2019;2776;Branca;2;Rural;11394
Indicador  16.1.3.3;1572;80.269;25;Paraíba;11394;2019;2777;Preta;6795;Total;11394
Indicador  16.1.3.3;1572;-;25;Paraíba;11394;2019;2777;Preta;1;Urbana;11394
Indicador  16.1.3.3;1572;-;25;Paraíba;11394;2019;2777;Preta;2;Rural;11394
Indicador  16.1.3.3;1572;297.373;25;Paraíba;11394;2019;2779;Parda;6795;Total;11394
Indicador  16.1.3.3;1572;-;25;Paraíba;11394;2019;2779;Parda;1;Urbana;11394
Indicador  16.1.3.3;1572;-;25;Paraíba;11394;2019;2779;Parda;2;Rural;11394
Indicador  16.1.3.3;1572;1226.636;26;Pernambuco;11394;2019;95251;Total;6795;Total;11394
Indicador  16.1.3.3;1572;-;26;Pernambuco;11394;2019;95251;Total;1;Urbana;11394
Indicador  16.1.3.3;1572;-;26;Pernambuco;11394;2019;95251;Total;2;Rural;11394
