ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO;CODG_SIT_DOM;DESC_SIT_DOM;SUB_INDICADOR
Indicador  16.1.3;1572;435.878;13;Amazonas;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;13;Amazonas;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;13;Amazonas;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;190.630;13;Amazonas;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;13;Amazonas;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;13;Amazonas;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;227.007;13;Amazonas;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;13;Amazonas;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;13;Amazonas;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;71.019;14;Roraima;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;14;Roraima;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;14;Roraima;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;27.383;14;Roraima;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;14;Roraima;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;14;Roraima;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;39.561;14;Roraima;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;14;Roraima;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;14;Roraima;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;1013.293;15;Pará;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;15;Pará;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;15;Pará;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;409.369;15;Pará;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;15;Pará;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;15;Pará;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;556.739;15;Pará;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;15;Pará;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;15;Pará;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;88.256;16;Amapá;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;16;Amapá;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;16;Amapá;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;34.059;16;Amapá;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;16;Amapá;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;16;Amapá;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;49.448;16;Amapá;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;16;Amapá;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;16;Amapá;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;157.703;17;Tocantins;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;17;Tocantins;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;17;Tocantins;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;63.200;17;Tocantins;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;17;Tocantins;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;17;Tocantins;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;87.344;17;Tocantins;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;17;Tocantins;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;17;Tocantins;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;825.257;21;Maranhão;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;21;Maranhão;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;21;Maranhão;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;363.207;21;Maranhão;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;21;Maranhão;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;21;Maranhão;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;441.298;21;Maranhão;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;21;Maranhão;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;21;Maranhão;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;386.031;22;Piauí;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;22;Piauí;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;22;Piauí;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;152.701;22;Piauí;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;22;Piauí;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;22;Piauí;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;215.337;22;Piauí;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;22;Piauí;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;22;Piauí;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;1138.557;23;Ceará;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;23;Ceará;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;23;Ceará;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;465.914;23;Ceará;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;23;Ceará;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;23;Ceará;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;637.772;23;Ceará;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;23;Ceará;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;23;Ceará;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;425.939;24;Rio Grande do Norte;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;24;Rio Grande do Norte;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;24;Rio Grande do Norte;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;167.186;24;Rio Grande do Norte;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;24;Rio Grande do Norte;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;24;Rio Grande do Norte;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;240.222;24;Rio Grande do Norte;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;24;Rio Grande do Norte;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;24;Rio Grande do Norte;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;418.954;25;Paraíba;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;25;Paraíba;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;25;Paraíba;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;173.777;25;Paraíba;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;25;Paraíba;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;25;Paraíba;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;223.953;25;Paraíba;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;25;Paraíba;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;25;Paraíba;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;1014.293;26;Pernambuco;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;26;Pernambuco;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;26;Pernambuco;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;377.023;26;Pernambuco;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;26;Pernambuco;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;26;Pernambuco;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;603.571;26;Pernambuco;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;26;Pernambuco;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;26;Pernambuco;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;324.532;27;Alagoas;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;27;Alagoas;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;27;Alagoas;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;133.262;27;Alagoas;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;27;Alagoas;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;27;Alagoas;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;175.134;27;Alagoas;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;27;Alagoas;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;27;Alagoas;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;382.773;28;Sergipe;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;28;Sergipe;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;28;Sergipe;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;153.641;28;Sergipe;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;28;Sergipe;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;28;Sergipe;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;214.587;28;Sergipe;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;28;Sergipe;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;28;Sergipe;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;2192.625;29;Bahia;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;29;Bahia;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;29;Bahia;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;901.561;29;Bahia;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;29;Bahia;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;29;Bahia;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;1215.498;29;Bahia;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;29;Bahia;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;29;Bahia;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;2753.715;31;Minas Gerais;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;31;Minas Gerais;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;31;Minas Gerais;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;1117.126;31;Minas Gerais;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;31;Minas Gerais;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;31;Minas Gerais;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;1542.540;31;Minas Gerais;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;31;Minas Gerais;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;31;Minas Gerais;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;503.005;32;Espírito Santo;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;32;Espírito Santo;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;32;Espírito Santo;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;208.234;32;Espírito Santo;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;32;Espírito Santo;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;32;Espírito Santo;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;283.906;32;Espírito Santo;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;32;Espírito Santo;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;32;Espírito Santo;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;1944.979;33;Rio de Janeiro;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;33;Rio de Janeiro;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;33;Rio de Janeiro;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;788.524;33;Rio de Janeiro;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;33;Rio de Janeiro;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;33;Rio de Janeiro;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;1082.982;33;Rio de Janeiro;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;33;Rio de Janeiro;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;33;Rio de Janeiro;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;6525.494;35;São Paulo;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;35;São Paulo;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;35;São Paulo;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;2788.745;35;São Paulo;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;35;São Paulo;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;35;São Paulo;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;3544.402;35;São Paulo;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;35;São Paulo;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;35;São Paulo;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;1459.402;41;Paraná;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;41;Paraná;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;41;Paraná;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;623.568;41;Paraná;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;41;Paraná;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;41;Paraná;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;777.791;41;Paraná;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;41;Paraná;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;41;Paraná;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;660.495;42;Santa Catarina;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;42;Santa Catarina;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;42;Santa Catarina;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;288.436;42;Santa Catarina;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;42;Santa Catarina;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;42;Santa Catarina;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;348.676;42;Santa Catarina;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;42;Santa Catarina;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;42;Santa Catarina;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;1359.206;43;Rio Grande do Sul;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;43;Rio Grande do Sul;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;43;Rio Grande do Sul;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;522.010;43;Rio Grande do Sul;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;43;Rio Grande do Sul;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;43;Rio Grande do Sul;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;784.590;43;Rio Grande do Sul;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;43;Rio Grande do Sul;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;43;Rio Grande do Sul;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;376.095;50;Mato Grosso do Sul;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;50;Mato Grosso do Sul;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;50;Mato Grosso do Sul;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;146.173;50;Mato Grosso do Sul;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;50;Mato Grosso do Sul;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;50;Mato Grosso do Sul;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;214.477;50;Mato Grosso do Sul;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;50;Mato Grosso do Sul;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;50;Mato Grosso do Sul;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;311.777;51;Mato Grosso;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;51;Mato Grosso;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;51;Mato Grosso;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;142.512;51;Mato Grosso;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;51;Mato Grosso;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;51;Mato Grosso;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;149.255;51;Mato Grosso;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;51;Mato Grosso;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;51;Mato Grosso;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;813.254;52;Goiás;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;52;Goiás;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;52;Goiás;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;330.339;52;Goiás;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;52;Goiás;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;52;Goiás;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;449.309;52;Goiás;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;52;Goiás;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;52;Goiás;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;386.458;53;Distrito Federal;11393;2019;6794;Total;6795;Total;11393
Indicador  16.1.3;1572;-;53;Distrito Federal;11393;2019;6794;Total;1;Urbana;11393
Indicador  16.1.3;1572;-;53;Distrito Federal;11393;2019;6794;Total;2;Rural;11393
Indicador  16.1.3;1572;169.658;53;Distrito Federal;11393;2019;110095;Masculino;6795;Total;11393
Indicador  16.1.3;1572;-;53;Distrito Federal;11393;2019;110095;Masculino;1;Urbana;11393
Indicador  16.1.3;1572;-;53;Distrito Federal;11393;2019;110095;Masculino;2;Rural;11393
Indicador  16.1.3;1572;198.308;53;Distrito Federal;11393;2019;110096;Feminino;6795;Total;11393
Indicador  16.1.3;1572;-;53;Distrito Federal;11393;2019;110096;Feminino;1;Urbana;11393
Indicador  16.1.3;1572;-;53;Distrito Federal;11393;2019;110096;Feminino;2;Rural;11393
Indicador  16.1.3;1572;29901.636;1;Brasil;11394;2019;6794;Total;6795;Total;11394
Indicador  16.1.3;1572;26767.323;1;Brasil;11394;2019;6794;Total;1;Urbana;11394
Indicador  16.1.3;1572;3347.731;1;Brasil;11394;2019;6794;Total;2;Rural;11394
Indicador  16.1.3;1572;13218.973;1;Brasil;11394;2019;110095;Masculino;6795;Total;11394
Indicador  16.1.3;1572;11743.362;1;Brasil;11394;2019;110095;Masculino;1;Urbana;11394
Indicador  16.1.3;1572;1608.650;1;Brasil;11394;2019;110095;Masculino;2;Rural;11394
Indicador  16.1.3;1572;16952.856;1;Brasil;11394;2019;110096;Feminino;6795;Total;11394
Indicador  16.1.3;1572;15289.132;1;Brasil;11394;2019;110096;Feminino;1;Urbana;11394
Indicador  16.1.3;1572;1811.633;1;Brasil;11394;2019;110096;Feminino;2;Rural;11394
Indicador  16.1.3;1572;222.255;11;Rondônia;11394;2019;6794;Total;6795;Total;11394
Indicador  16.1.3;1572;-;11;Rondônia;11394;2019;6794;Total;1;Urbana;11394
Indicador  16.1.3;1572;-;11;Rondônia;11394;2019;6794;Total;2;Rural;11394
Indicador  16.1.3;1572;121.545;11;Rondônia;11394;2019;110095;Masculino;6795;Total;11394
Indicador  16.1.3;1572;-;11;Rondônia;11394;2019;110095;Masculino;1;Urbana;11394
Indicador  16.1.3;1572;-;11;Rondônia;11394;2019;110095;Masculino;2;Rural;11394
Indicador  16.1.3;1572;110.452;11;Rondônia;11394;2019;110096;Feminino;6795;Total;11394
Indicador  16.1.3;1572;-;11;Rondônia;11394;2019;110096;Feminino;1;Urbana;11394
Indicador  16.1.3;1572;-;11;Rondônia;11394;2019;110096;Feminino;2;Rural;11394
Indicador  16.1.3;1572;83.566;12;Acre;11394;2019;6794;Total;6795;Total;11394
Indicador  16.1.3;1572;-;12;Acre;11394;2019;6794;Total;1;Urbana;11394
Indicador  16.1.3;1572;-;12;Acre;11394;2019;6794;Total;2;Rural;11394
Indicador  16.1.3;1572;36.972;12;Acre;11394;2019;110095;Masculino;6795;Total;11394
Indicador  16.1.3;1572;-;12;Acre;11394;2019;110095;Masculino;1;Urbana;11394
Indicador  16.1.3;1572;-;12;Acre;11394;2019;110095;Masculino;2;Rural;11394
Indicador  16.1.3;1572;50.242;12;Acre;11394;2019;110096;Feminino;6795;Total;11394
Indicador  16.1.3;1572;-;12;Acre;11394;2019;110096;Feminino;1;Urbana;11394
Indicador  16.1.3;1572;-;12;Acre;11394;2019;110096;Feminino;2;Rural;11394
Indicador  16.1.3;1572;541.347;13;Amazonas;11394;2019;6794;Total;6795;Total;11394
Indicador  16.1.3;1572;-;13;Amazonas;11394;2019;6794;Total;1;Urbana;11394
Indicador  16.1.3;1572;-;13;Amazonas;11394;2019;6794;Total;2;Rural;11394
Indicador  16.1.3;1572;258.343;13;Amazonas;11394;2019;110095;Masculino;6795;Total;11394
Indicador  16.1.3;1572;-;13;Amazonas;11394;2019;110095;Masculino;1;Urbana;11394
Indicador  16.1.3;1572;-;13;Amazonas;11394;2019;110095;Masculino;2;Rural;11394
Indicador  16.1.3;1572;301.245;13;Amazonas;11394;2019;110096;Feminino;6795;Total;11394
Indicador  16.1.3;1572;-;13;Amazonas;11394;2019;110096;Feminino;1;Urbana;11394
Indicador  16.1.3;1572;-;13;Amazonas;11394;2019;110096;Feminino;2;Rural;11394
Indicador  16.1.3;1572;89.101;14;Roraima;11394;2019;6794;Total;6795;Total;11394
Indicador  16.1.3;1572;-;14;Roraima;11394;2019;6794;Total;1;Urbana;11394
Indicador  16.1.3;1572;-;14;Roraima;11394;2019;6794;Total;2;Rural;11394
Indicador  16.1.3;1572;41.056;14;Roraima;11394;2019;110095;Masculino;6795;Total;11394
Indicador  16.1.3;1572;-;14;Roraima;11394;2019;110095;Masculino;1;Urbana;11394
Indicador  16.1.3;1572;-;14;Roraima;11394;2019;110095;Masculino;2;Rural;11394
Indicador  16.1.3;1572;52.121;14;Roraima;11394;2019;110096;Feminino;6795;Total;11394
Indicador  16.1.3;1572;-;14;Roraima;11394;2019;110096;Feminino;1;Urbana;11394
Indicador  16.1.3;1572;-;14;Roraima;11394;2019;110096;Feminino;2;Rural;11394
Indicador  16.1.3;1572;1260.696;15;Pará;11394;2019;6794;Total;6795;Total;11394
Indicador  16.1.3;1572;-;15;Pará;11394;2019;6794;Total;1;Urbana;11394
Indicador  16.1.3;1572;-;15;Pará;11394;2019;6794;Total;2;Rural;11394
Indicador  16.1.3;1572;570.977;15;Pará;11394;2019;110095;Masculino;6795;Total;11394
Indicador  16.1.3;1572;-;15;Pará;11394;2019;110095;Masculino;1;Urbana;11394
Indicador  16.1.3;1572;-;15;Pará;11394;2019;110095;Masculino;2;Rural;11394
Indicador  16.1.3;1572;736.904;15;Pará;11394;2019;110096;Feminino;6795;Total;11394
Indicador  16.1.3;1572;-;15;Pará;11394;2019;110096;Feminino;1;Urbana;11394
Indicador  16.1.3;1572;-;15;Pará;11394;2019;110096;Feminino;2;Rural;11394
Indicador  16.1.3;1572;121.941;16;Amapá;11394;2019;6794;Total;6795;Total;11394
Indicador  16.1.3;1572;-;16;Amapá;11394;2019;6794;Total;1;Urbana;11394
Indicador  16.1.3;1572;-;16;Amapá;11394;2019;6794;Total;2;Rural;11394
Indicador  16.1.3;1572;57.899;16;Amapá;11394;2019;110095;Masculino;6795;Total;11394
Indicador  16.1.3;1572;-;16;Amapá;11394;2019;110095;Masculino;1;Urbana;11394
Indicador  16.1.3;1572;-;16;Amapá;11394;2019;110095;Masculino;2;Rural;11394
Indicador  16.1.3;1572;68.792;16;Amapá;11394;2019;110096;Feminino;6795;Total;11394
Indicador  16.1.3;1572;-;16;Amapá;11394;2019;110096;Feminino;1;Urbana;11394
Indicador  16.1.3;1572;-;16;Amapá;11394;2019;110096;Feminino;2;Rural;11394
Indicador  16.1.3;1572;214.354;17;Tocantins;11394;2019;6794;Total;6795;Total;11394
