ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_ATV_TRAB;DESC_ATV_TRAB
Indicador  8.3.1.2;2;45.9;14;Roraima;8883;2021;99161;Não-agrícola
Indicador  8.3.1.2;2;44.0;14;Roraima;8883;2022;99444;Total
Indicador  8.3.1.2;2;86.6;14;Roraima;8883;2022;99160;Agrícola
Indicador  8.3.1.2;2;40.0;14;Roraima;8883;2022;99161;Não-agrícola
Indicador  8.3.1.2;2;45.6;14;Roraima;8883;2023;99444;Total
Indicador  8.3.1.2;2;86.5;14;Roraima;8883;2023;99160;Agrícola
Indicador  8.3.1.2;2;41.9;14;Roraima;8883;2023;99161;Não-agrícola
Indicador  8.3.1.2;2;47.8;14;Roraima;8883;2024;99444;Total
Indicador  8.3.1.2;2;88.6;14;Roraima;8883;2024;99160;Agrícola
Indicador  8.3.1.2;2;43.8;14;Roraima;8883;2024;99161;Não-agrícola
Indicador  8.3.1.2;2;60.8;15;Pará;8883;2016;99444;Total
Indicador  8.3.1.2;2;93.2;15;Pará;8883;2016;99160;Agrícola
Indicador  8.3.1.2;2;53.4;15;Pará;8883;2016;99161;Não-agrícola
Indicador  8.3.1.2;2;61.6;15;Pará;8883;2017;99444;Total
Indicador  8.3.1.2;2;92.7;15;Pará;8883;2017;99160;Agrícola
Indicador  8.3.1.2;2;55.8;15;Pará;8883;2017;99161;Não-agrícola
Indicador  8.3.1.2;2;60.8;15;Pará;8883;2018;99444;Total
Indicador  8.3.1.2;2;91.3;15;Pará;8883;2018;99160;Agrícola
Indicador  8.3.1.2;2;55.0;15;Pará;8883;2018;99161;Não-agrícola
Indicador  8.3.1.2;2;63.5;15;Pará;8883;2019;99444;Total
Indicador  8.3.1.2;2;92.5;15;Pará;8883;2019;99160;Agrícola
Indicador  8.3.1.2;2;57.6;15;Pará;8883;2019;99161;Não-agrícola
Indicador  8.3.1.2;2;59.2;15;Pará;8883;2020;99444;Total
Indicador  8.3.1.2;2;90.8;15;Pará;8883;2020;99160;Agrícola
Indicador  8.3.1.2;2;52.8;15;Pará;8883;2020;99161;Não-agrícola
Indicador  8.3.1.2;2;58.5;15;Pará;8883;2021;99444;Total
Indicador  8.3.1.2;2;92.3;15;Pará;8883;2021;99160;Agrícola
Indicador  8.3.1.2;2;51.5;15;Pará;8883;2021;99161;Não-agrícola
Indicador  8.3.1.2;2;62.6;15;Pará;8883;2022;99444;Total
Indicador  8.3.1.2;2;91.5;15;Pará;8883;2022;99160;Agrícola
Indicador  8.3.1.2;2;56.8;15;Pará;8883;2022;99161;Não-agrícola
Indicador  8.3.1.2;2;56.3;15;Pará;8883;2023;99444;Total
Indicador  8.3.1.2;2;89.5;15;Pará;8883;2023;99160;Agrícola
Indicador  8.3.1.2;2;51.4;15;Pará;8883;2023;99161;Não-agrícola
Indicador  8.3.1.2;2;58.0;15;Pará;8883;2024;99444;Total
Indicador  8.3.1.2;2;88.1;15;Pará;8883;2024;99160;Agrícola
Indicador  8.3.1.2;2;53.5;15;Pará;8883;2024;99161;Não-agrícola
Indicador  8.3.1.2;2;47.1;16;Amapá;8883;2016;99444;Total
Indicador  8.3.1.2;2;96.4;16;Amapá;8883;2016;99160;Agrícola
Indicador  8.3.1.2;2;41.8;16;Amapá;8883;2016;99161;Não-agrícola
Indicador  8.3.1.2;2;51.6;16;Amapá;8883;2017;99444;Total
Indicador  8.3.1.2;2;89.5;16;Amapá;8883;2017;99160;Agrícola
Indicador  8.3.1.2;2;48.6;16;Amapá;8883;2017;99161;Não-agrícola
Indicador  8.3.1.2;2;49.3;16;Amapá;8883;2018;99444;Total
Indicador  8.3.1.2;2;96.0;16;Amapá;8883;2018;99160;Agrícola
Indicador  8.3.1.2;2;45.5;16;Amapá;8883;2018;99161;Não-agrícola
Indicador  8.3.1.2;2;54.4;16;Amapá;8883;2019;99444;Total
Indicador  8.3.1.2;2;96.2;16;Amapá;8883;2019;99160;Agrícola
Indicador  8.3.1.2;2;49.4;16;Amapá;8883;2019;99161;Não-agrícola
Indicador  8.3.1.2;2;50.5;16;Amapá;8883;2020;99444;Total
Indicador  8.3.1.2;2;96.1;16;Amapá;8883;2020;99160;Agrícola
Indicador  8.3.1.2;2;45.3;16;Amapá;8883;2020;99161;Não-agrícola
Indicador  8.3.1.2;2;51.2;16;Amapá;8883;2021;99444;Total
Indicador  8.3.1.2;2;94.6;16;Amapá;8883;2021;99160;Agrícola
Indicador  8.3.1.2;2;47.1;16;Amapá;8883;2021;99161;Não-agrícola
Indicador  8.3.1.2;2;47.5;16;Amapá;8883;2022;99444;Total
Indicador  8.3.1.2;2;85.9;16;Amapá;8883;2022;99160;Agrícola
Indicador  8.3.1.2;2;43.1;16;Amapá;8883;2022;99161;Não-agrícola
Indicador  8.3.1.2;2;41.6;16;Amapá;8883;2023;99444;Total
Indicador  8.3.1.2;2;94.6;16;Amapá;8883;2023;99160;Agrícola
Indicador  8.3.1.2;2;39.4;16;Amapá;8883;2023;99161;Não-agrícola
Indicador  8.3.1.2;2;47.9;16;Amapá;8883;2024;99444;Total
Indicador  8.3.1.2;2;96.9;16;Amapá;8883;2024;99160;Agrícola
Indicador  8.3.1.2;2;43.8;16;Amapá;8883;2024;99161;Não-agrícola
Indicador  8.3.1.2;2;45.7;17;Tocantins;8883;2016;99444;Total
Indicador  8.3.1.2;2;75.8;17;Tocantins;8883;2016;99160;Agrícola
Indicador  8.3.1.2;2;39.2;17;Tocantins;8883;2016;99161;Não-agrícola
Indicador  8.3.1.2;2;44.7;17;Tocantins;8883;2017;99444;Total
Indicador  8.3.1.2;2;79.0;17;Tocantins;8883;2017;99160;Agrícola
Indicador  8.3.1.2;2;37.3;17;Tocantins;8883;2017;99161;Não-agrícola
Indicador  8.3.1.2;2;44.9;17;Tocantins;8883;2018;99444;Total
Indicador  8.3.1.2;2;73.3;17;Tocantins;8883;2018;99160;Agrícola
Indicador  8.3.1.2;2;39.3;17;Tocantins;8883;2018;99161;Não-agrícola
Indicador  8.3.1.2;2;47.4;17;Tocantins;8883;2019;99444;Total
Indicador  8.3.1.2;2;77.3;17;Tocantins;8883;2019;99160;Agrícola
Indicador  8.3.1.2;2;41.0;17;Tocantins;8883;2019;99161;Não-agrícola
Indicador  8.3.1.2;2;43.8;17;Tocantins;8883;2020;99444;Total
Indicador  8.3.1.2;2;78.3;17;Tocantins;8883;2020;99160;Agrícola
Indicador  8.3.1.2;2;37.2;17;Tocantins;8883;2020;99161;Não-agrícola
Indicador  8.3.1.2;2;43.6;17;Tocantins;8883;2021;99444;Total
Indicador  8.3.1.2;2;74.8;17;Tocantins;8883;2021;99160;Agrícola
Indicador  8.3.1.2;2;38.2;17;Tocantins;8883;2021;99161;Não-agrícola
Indicador  8.3.1.2;2;42.8;17;Tocantins;8883;2022;99444;Total
Indicador  8.3.1.2;2;73.2;17;Tocantins;8883;2022;99160;Agrícola
Indicador  8.3.1.2;2;37.5;17;Tocantins;8883;2022;99161;Não-agrícola
Indicador  8.3.1.2;2;44.8;17;Tocantins;8883;2023;99444;Total
Indicador  8.3.1.2;2;68.8;17;Tocantins;8883;2023;99160;Agrícola
Indicador  8.3.1.2;2;41.0;17;Tocantins;8883;2023;99161;Não-agrícola
Indicador  8.3.1.2;2;44.0;17;Tocantins;8883;2024;99444;Total
Indicador  8.3.1.2;2;64.6;17;Tocantins;8883;2024;99160;Agrícola
Indicador  8.3.1.2;2;40.9;17;Tocantins;8883;2024;99161;Não-agrícola
Indicador  8.3.1.2;2;63.0;21;Maranhão;8883;2016;99444;Total
Indicador  8.3.1.2;2;95.6;21;Maranhão;8883;2016;99160;Agrícola
Indicador  8.3.1.2;2;54.3;21;Maranhão;8883;2016;99161;Não-agrícola
Indicador  8.3.1.2;2;61.5;21;Maranhão;8883;2017;99444;Total
Indicador  8.3.1.2;2;93.9;21;Maranhão;8883;2017;99160;Agrícola
Indicador  8.3.1.2;2;54.1;21;Maranhão;8883;2017;99161;Não-agrícola
Indicador  8.3.1.2;2;60.0;21;Maranhão;8883;2018;99444;Total
Indicador  8.3.1.2;2;91.3;21;Maranhão;8883;2018;99160;Agrícola
Indicador  8.3.1.2;2;54.1;21;Maranhão;8883;2018;99161;Não-agrícola
Indicador  8.3.1.2;2;60.3;21;Maranhão;8883;2019;99444;Total
Indicador  8.3.1.2;2;92.4;21;Maranhão;8883;2019;99160;Agrícola
Indicador  8.3.1.2;2;54.0;21;Maranhão;8883;2019;99161;Não-agrícola
Indicador  8.3.1.2;2;59.5;21;Maranhão;8883;2020;99444;Total
Indicador  8.3.1.2;2;91.6;21;Maranhão;8883;2020;99160;Agrícola
Indicador  8.3.1.2;2;54.2;21;Maranhão;8883;2020;99161;Não-agrícola
Indicador  8.3.1.2;2;59.5;21;Maranhão;8883;2021;99444;Total
Indicador  8.3.1.2;2;90.8;21;Maranhão;8883;2021;99160;Agrícola
Indicador  8.3.1.2;2;54.3;21;Maranhão;8883;2021;99161;Não-agrícola
Indicador  8.3.1.2;2;58.5;21;Maranhão;8883;2022;99444;Total
Indicador  8.3.1.2;2;86.3;21;Maranhão;8883;2022;99160;Agrícola
Indicador  8.3.1.2;2;54.2;21;Maranhão;8883;2022;99161;Não-agrícola
Indicador  8.3.1.2;2;56.4;21;Maranhão;8883;2023;99444;Total
Indicador  8.3.1.2;2;91.3;21;Maranhão;8883;2023;99160;Agrícola
Indicador  8.3.1.2;2;50.8;21;Maranhão;8883;2023;99161;Não-agrícola
Indicador  8.3.1.2;2;55.3;21;Maranhão;8883;2024;99444;Total
Indicador  8.3.1.2;2;87.9;21;Maranhão;8883;2024;99160;Agrícola
Indicador  8.3.1.2;2;49.7;21;Maranhão;8883;2024;99161;Não-agrícola
Indicador  8.3.1.2;2;60.4;22;Piauí;8883;2016;99444;Total
Indicador  8.3.1.2;2;96.3;22;Piauí;8883;2016;99160;Agrícola
Indicador  8.3.1.2;2;51.2;22;Piauí;8883;2016;99161;Não-agrícola
