ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO;SUB_INDICADOR
Indicador  4.2.2;2;96.7;32;Espírito Santo;4796;2016;6794;Total;4796
Indicador  4.2.2;2;95.7;32;Espírito Santo;4796;2016;4;Homens;4796
Indicador  4.2.2;2;97.9;32;Espírito Santo;4796;2016;5;Mulheres;4796
Indicador  4.2.2;2;96.5;32;Espírito Santo;4796;2017;6794;Total;4796
Indicador  4.2.2;2;96.7;32;Espírito Santo;4796;2017;4;Homens;4796
Indicador  4.2.2;2;96.3;32;Espírito Santo;4796;2017;5;Mulheres;4796
Indicador  4.2.2;2;97.0;32;Espírito Santo;4796;2018;6794;Total;4796
Indicador  4.2.2;2;97.7;32;Espírito Santo;4796;2018;4;Homens;4796
Indicador  4.2.2;2;96.3;32;Espírito Santo;4796;2018;5;Mulheres;4796
Indicador  4.2.2;2;98.2;32;Espírito Santo;4796;2019;6794;Total;4796
Indicador  4.2.2;2;99.0;32;Espírito Santo;4796;2019;4;Homens;4796
Indicador  4.2.2;2;97.3;32;Espírito Santo;4796;2019;5;Mulheres;4796
Indicador  4.2.2;2;95.0;32;Espírito Santo;4796;2022;6794;Total;4796
Indicador  4.2.2;2;94.4;32;Espírito Santo;4796;2022;4;Homens;4796
Indicador  4.2.2;2;95.7;32;Espírito Santo;4796;2022;5;Mulheres;4796
Indicador  4.2.2;2;97.4;32;Espírito Santo;4796;2023;6794;Total;4796
Indicador  4.2.2;2;95.8;32;Espírito Santo;4796;2023;4;Homens;4796
Indicador  4.2.2;2;99.1;32;Espírito Santo;4796;2023;5;Mulheres;4796
Indicador  4.2.2;2;89.6;33;Rio de Janeiro;4796;2016;6794;Total;4796
Indicador  4.2.2;2;89.6;33;Rio de Janeiro;4796;2016;4;Homens;4796
Indicador  4.2.2;2;89.6;33;Rio de Janeiro;4796;2016;5;Mulheres;4796
Indicador  4.2.2;2;96.6;33;Rio de Janeiro;4796;2017;6794;Total;4796
Indicador  4.2.2;2;96.5;33;Rio de Janeiro;4796;2017;4;Homens;4796
Indicador  4.2.2;2;96.7;33;Rio de Janeiro;4796;2017;5;Mulheres;4796
Indicador  4.2.2;2;95.6;33;Rio de Janeiro;4796;2018;6794;Total;4796
Indicador  4.2.2;2;94.7;33;Rio de Janeiro;4796;2018;4;Homens;4796
Indicador  4.2.2;2;96.6;33;Rio de Janeiro;4796;2018;5;Mulheres;4796
Indicador  4.2.2;2;94.4;33;Rio de Janeiro;4796;2019;6794;Total;4796
Indicador  4.2.2;2;92.0;33;Rio de Janeiro;4796;2019;4;Homens;4796
Indicador  4.2.2;2;97.1;33;Rio de Janeiro;4796;2019;5;Mulheres;4796
Indicador  4.2.2;2;96.9;33;Rio de Janeiro;4796;2022;6794;Total;4796
Indicador  4.2.2;2;96.8;33;Rio de Janeiro;4796;2022;4;Homens;4796
Indicador  4.2.2;2;97.0;33;Rio de Janeiro;4796;2022;5;Mulheres;4796
Indicador  4.2.2;2;96.3;33;Rio de Janeiro;4796;2023;6794;Total;4796
Indicador  4.2.2;2;95.7;33;Rio de Janeiro;4796;2023;4;Homens;4796
Indicador  4.2.2;2;97.1;33;Rio de Janeiro;4796;2023;5;Mulheres;4796
Indicador  4.2.2;2;95.1;35;São Paulo;4796;2016;6794;Total;4796
Indicador  4.2.2;2;93.9;35;São Paulo;4796;2016;4;Homens;4796
Indicador  4.2.2;2;96.7;35;São Paulo;4796;2016;5;Mulheres;4796
Indicador  4.2.2;2;97.7;35;São Paulo;4796;2017;6794;Total;4796
Indicador  4.2.2;2;97.3;35;São Paulo;4796;2017;4;Homens;4796
Indicador  4.2.2;2;98.0;35;São Paulo;4796;2017;5;Mulheres;4796
Indicador  4.2.2;2;97.8;35;São Paulo;4796;2018;6794;Total;4796
Indicador  4.2.2;2;98.0;35;São Paulo;4796;2018;4;Homens;4796
Indicador  4.2.2;2;97.5;35;São Paulo;4796;2018;5;Mulheres;4796
Indicador  4.2.2;2;97.8;35;São Paulo;4796;2019;6794;Total;4796
Indicador  4.2.2;2;97.5;35;São Paulo;4796;2019;4;Homens;4796
Indicador  4.2.2;2;98.2;35;São Paulo;4796;2019;5;Mulheres;4796
