ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_IDADE;DESC_IDADE;SUB_INDICADOR
Indicador  3.7.2;45;603;51;Mato Grosso;9433;2008;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10969;51;Mato Grosso;9433;2008;1143;15 a 19 anos;9433
Indicador  3.7.2;45;10973;51;Mato Grosso;9433;2009;3518;10 a 19 anos;9433
Indicador  3.7.2;45;593;51;Mato Grosso;9433;2009;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10380;51;Mato Grosso;9433;2009;1143;15 a 19 anos;9433
Indicador  3.7.2;45;10801;51;Mato Grosso;9433;2010;3518;10 a 19 anos;9433
Indicador  3.7.2;45;560;51;Mato Grosso;9433;2010;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10241;51;Mato Grosso;9433;2010;1143;15 a 19 anos;9433
Indicador  3.7.2;45;10855;51;Mato Grosso;9433;2011;3518;10 a 19 anos;9433
Indicador  3.7.2;45;541;51;Mato Grosso;9433;2011;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10314;51;Mato Grosso;9433;2011;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11153;51;Mato Grosso;9433;2012;3518;10 a 19 anos;9433
Indicador  3.7.2;45;563;51;Mato Grosso;9433;2012;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10590;51;Mato Grosso;9433;2012;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11275;51;Mato Grosso;9433;2013;3518;10 a 19 anos;9433
Indicador  3.7.2;45;613;51;Mato Grosso;9433;2013;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10662;51;Mato Grosso;9433;2013;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11548;51;Mato Grosso;9433;2014;3518;10 a 19 anos;9433
Indicador  3.7.2;45;664;51;Mato Grosso;9433;2014;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10884;51;Mato Grosso;9433;2014;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11092;51;Mato Grosso;9433;2015;3518;10 a 19 anos;9433
Indicador  3.7.2;45;557;51;Mato Grosso;9433;2015;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10535;51;Mato Grosso;9433;2015;1143;15 a 19 anos;9433
Indicador  3.7.2;45;10048;51;Mato Grosso;9433;2016;3518;10 a 19 anos;9433
Indicador  3.7.2;45;544;51;Mato Grosso;9433;2016;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9504;51;Mato Grosso;9433;2016;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9948;51;Mato Grosso;9433;2017;3518;10 a 19 anos;9433
Indicador  3.7.2;45;518;51;Mato Grosso;9433;2017;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9430;51;Mato Grosso;9433;2017;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9563;51;Mato Grosso;9433;2018;3518;10 a 19 anos;9433
Indicador  3.7.2;45;488;51;Mato Grosso;9433;2018;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9075;51;Mato Grosso;9433;2018;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9407;51;Mato Grosso;9433;2019;3518;10 a 19 anos;9433
Indicador  3.7.2;45;491;51;Mato Grosso;9433;2019;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8916;51;Mato Grosso;9433;2019;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8763;51;Mato Grosso;9433;2020;3518;10 a 19 anos;9433
Indicador  3.7.2;45;445;51;Mato Grosso;9433;2020;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8318;51;Mato Grosso;9433;2020;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9015;51;Mato Grosso;9433;2021;3518;10 a 19 anos;9433
Indicador  3.7.2;45;491;51;Mato Grosso;9433;2021;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8524;51;Mato Grosso;9433;2021;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8285;51;Mato Grosso;9433;2022;3518;10 a 19 anos;9433
Indicador  3.7.2;45;427;51;Mato Grosso;9433;2022;1142;10 a 14 anos;9433
Indicador  3.7.2;45;7858;51;Mato Grosso;9433;2022;1143;15 a 19 anos;9433
Indicador  3.7.2;45;25092;52;Goiás;9433;2000;3518;10 a 19 anos;9433
Indicador  3.7.2;45;902;52;Goiás;9433;2000;1142;10 a 14 anos;9433
Indicador  3.7.2;45;24190;52;Goiás;9433;2000;1143;15 a 19 anos;9433
Indicador  3.7.2;45;23942;52;Goiás;9433;2001;3518;10 a 19 anos;9433
Indicador  3.7.2;45;875;52;Goiás;9433;2001;1142;10 a 14 anos;9433
Indicador  3.7.2;45;23067;52;Goiás;9433;2001;1143;15 a 19 anos;9433
Indicador  3.7.2;45;22833;52;Goiás;9433;2002;3518;10 a 19 anos;9433
Indicador  3.7.2;45;867;52;Goiás;9433;2002;1142;10 a 14 anos;9433
Indicador  3.7.2;45;21966;52;Goiás;9433;2002;1143;15 a 19 anos;9433
Indicador  3.7.2;45;21397;52;Goiás;9433;2003;3518;10 a 19 anos;9433
Indicador  3.7.2;45;782;52;Goiás;9433;2003;1142;10 a 14 anos;9433
Indicador  3.7.2;45;20615;52;Goiás;9433;2003;1143;15 a 19 anos;9433
Indicador  3.7.2;45;21041;52;Goiás;9433;2004;3518;10 a 19 anos;9433
Indicador  3.7.2;45;777;52;Goiás;9433;2004;1142;10 a 14 anos;9433
Indicador  3.7.2;45;20264;52;Goiás;9433;2004;1143;15 a 19 anos;9433
Indicador  3.7.2;45;20760;52;Goiás;9433;2005;3518;10 a 19 anos;9433
Indicador  3.7.2;45;786;52;Goiás;9433;2005;1142;10 a 14 anos;9433
Indicador  3.7.2;45;19974;52;Goiás;9433;2005;1143;15 a 19 anos;9433
Indicador  3.7.2;45;19471;52;Goiás;9433;2006;3518;10 a 19 anos;9433
Indicador  3.7.2;45;821;52;Goiás;9433;2006;1142;10 a 14 anos;9433
Indicador  3.7.2;45;18650;52;Goiás;9433;2006;1143;15 a 19 anos;9433
Indicador  3.7.2;45;18383;52;Goiás;9433;2007;3518;10 a 19 anos;9433
Indicador  3.7.2;45;775;52;Goiás;9433;2007;1142;10 a 14 anos;9433
Indicador  3.7.2;45;17608;52;Goiás;9433;2007;1143;15 a 19 anos;9433
Indicador  3.7.2;45;18067;52;Goiás;9433;2008;3518;10 a 19 anos;9433
Indicador  3.7.2;45;857;52;Goiás;9433;2008;1142;10 a 14 anos;9433
Indicador  3.7.2;45;17210;52;Goiás;9433;2008;1143;15 a 19 anos;9433
Indicador  3.7.2;45;17473;52;Goiás;9433;2009;3518;10 a 19 anos;9433
Indicador  3.7.2;45;812;52;Goiás;9433;2009;1142;10 a 14 anos;9433
Indicador  3.7.2;45;16661;52;Goiás;9433;2009;1143;15 a 19 anos;9433
Indicador  3.7.2;45;16871;52;Goiás;9433;2010;3518;10 a 19 anos;9433
Indicador  3.7.2;45;801;52;Goiás;9433;2010;1142;10 a 14 anos;9433
Indicador  3.7.2;45;16070;52;Goiás;9433;2010;1143;15 a 19 anos;9433
Indicador  3.7.2;45;17009;52;Goiás;9433;2011;3518;10 a 19 anos;9433
Indicador  3.7.2;45;761;52;Goiás;9433;2011;1142;10 a 14 anos;9433
Indicador  3.7.2;45;16248;52;Goiás;9433;2011;1143;15 a 19 anos;9433
Indicador  3.7.2;45;17595;52;Goiás;9433;2012;3518;10 a 19 anos;9433
Indicador  3.7.2;45;821;52;Goiás;9433;2012;1142;10 a 14 anos;9433
Indicador  3.7.2;45;16774;52;Goiás;9433;2012;1143;15 a 19 anos;9433
Indicador  3.7.2;45;18067;52;Goiás;9433;2013;3518;10 a 19 anos;9433
Indicador  3.7.2;45;816;52;Goiás;9433;2013;1142;10 a 14 anos;9433
Indicador  3.7.2;45;17251;52;Goiás;9433;2013;1143;15 a 19 anos;9433
Indicador  3.7.2;45;18506;52;Goiás;9433;2014;3518;10 a 19 anos;9433
Indicador  3.7.2;45;866;52;Goiás;9433;2014;1142;10 a 14 anos;9433
Indicador  3.7.2;45;17640;52;Goiás;9433;2014;1143;15 a 19 anos;9433
Indicador  3.7.2;45;17781;52;Goiás;9433;2015;3518;10 a 19 anos;9433
Indicador  3.7.2;45;774;52;Goiás;9433;2015;1142;10 a 14 anos;9433
Indicador  3.7.2;45;17007;52;Goiás;9433;2015;1143;15 a 19 anos;9433
Indicador  3.7.2;45;16489;52;Goiás;9433;2016;3518;10 a 19 anos;9433
Indicador  3.7.2;45;738;52;Goiás;9433;2016;1142;10 a 14 anos;9433
Indicador  3.7.2;45;15751;52;Goiás;9433;2016;1143;15 a 19 anos;9433
Indicador  3.7.2;45;15010;52;Goiás;9433;2017;3518;10 a 19 anos;9433
Indicador  3.7.2;45;597;52;Goiás;9433;2017;1142;10 a 14 anos;9433
Indicador  3.7.2;45;14413;52;Goiás;9433;2017;1143;15 a 19 anos;9433
Indicador  3.7.2;45;14280;52;Goiás;9433;2018;3518;10 a 19 anos;9433
Indicador  3.7.2;45;583;52;Goiás;9433;2018;1142;10 a 14 anos;9433
Indicador  3.7.2;45;13697;52;Goiás;9433;2018;1143;15 a 19 anos;9433
Indicador  3.7.2;45;13330;52;Goiás;9433;2019;3518;10 a 19 anos;9433
Indicador  3.7.2;45;530;52;Goiás;9433;2019;1142;10 a 14 anos;9433
Indicador  3.7.2;45;12800;52;Goiás;9433;2019;1143;15 a 19 anos;9433
Indicador  3.7.2;45;12204;52;Goiás;9433;2020;3518;10 a 19 anos;9433
Indicador  3.7.2;45;474;52;Goiás;9433;2020;1142;10 a 14 anos;9433
Indicador  3.7.2;45;11730;52;Goiás;9433;2020;1143;15 a 19 anos;9433
Indicador  3.7.2;45;11828;52;Goiás;9433;2021;3518;10 a 19 anos;9433
Indicador  3.7.2;45;452;52;Goiás;9433;2021;1142;10 a 14 anos;9433
Indicador  3.7.2;45;11376;52;Goiás;9433;2021;1143;15 a 19 anos;9433
Indicador  3.7.2;45;10603;52;Goiás;9433;2022;3518;10 a 19 anos;9433
Indicador  3.7.2;45;397;52;Goiás;9433;2022;1142;10 a 14 anos;9433
Indicador  3.7.2;45;10206;52;Goiás;9433;2022;1143;15 a 19 anos;9433
Indicador  3.7.2;45;9505;53;Distrito Federal;9433;2000;3518;10 a 19 anos;9433
Indicador  3.7.2;45;273;53;Distrito Federal;9433;2000;1142;10 a 14 anos;9433
Indicador  3.7.2;45;9232;53;Distrito Federal;9433;2000;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8833;53;Distrito Federal;9433;2001;3518;10 a 19 anos;9433
Indicador  3.7.2;45;282;53;Distrito Federal;9433;2001;1142;10 a 14 anos;9433
Indicador  3.7.2;45;8551;53;Distrito Federal;9433;2001;1143;15 a 19 anos;9433
Indicador  3.7.2;45;8085;53;Distrito Federal;9433;2002;3518;10 a 19 anos;9433
Indicador  3.7.2;45;259;53;Distrito Federal;9433;2002;1142;10 a 14 anos;9433
Indicador  3.7.2;45;7826;53;Distrito Federal;9433;2002;1143;15 a 19 anos;9433
Indicador  3.7.2;45;7774;53;Distrito Federal;9433;2003;3518;10 a 19 anos;9433
Indicador  3.7.2;45;256;53;Distrito Federal;9433;2003;1142;10 a 14 anos;9433
Indicador  3.7.2;45;7518;53;Distrito Federal;9433;2003;1143;15 a 19 anos;9433
Indicador  3.7.2;45;7397;53;Distrito Federal;9433;2004;3518;10 a 19 anos;9433
Indicador  3.7.2;45;229;53;Distrito Federal;9433;2004;1142;10 a 14 anos;9433
Indicador  3.7.2;45;7168;53;Distrito Federal;9433;2004;1143;15 a 19 anos;9433
Indicador  3.7.2;45;7263;53;Distrito Federal;9433;2005;3518;10 a 19 anos;9433
Indicador  3.7.2;45;234;53;Distrito Federal;9433;2005;1142;10 a 14 anos;9433
Indicador  3.7.2;45;7029;53;Distrito Federal;9433;2005;1143;15 a 19 anos;9433
Indicador  3.7.2;45;6983;53;Distrito Federal;9433;2006;3518;10 a 19 anos;9433
Indicador  3.7.2;45;240;53;Distrito Federal;9433;2006;1142;10 a 14 anos;9433
Indicador  3.7.2;45;6743;53;Distrito Federal;9433;2006;1143;15 a 19 anos;9433
Indicador  3.7.2;45;6530;53;Distrito Federal;9433;2007;3518;10 a 19 anos;9433
Indicador  3.7.2;45;240;53;Distrito Federal;9433;2007;1142;10 a 14 anos;9433
Indicador  3.7.2;45;6290;53;Distrito Federal;9433;2007;1143;15 a 19 anos;9433
Indicador  3.7.2;45;6293;53;Distrito Federal;9433;2008;3518;10 a 19 anos;9433
Indicador  3.7.2;45;244;53;Distrito Federal;9433;2008;1142;10 a 14 anos;9433
Indicador  3.7.2;45;6049;53;Distrito Federal;9433;2008;1143;15 a 19 anos;9433
Indicador  3.7.2;45;5986;53;Distrito Federal;9433;2009;3518;10 a 19 anos;9433
Indicador  3.7.2;45;212;53;Distrito Federal;9433;2009;1142;10 a 14 anos;9433
Indicador  3.7.2;45;5774;53;Distrito Federal;9433;2009;1143;15 a 19 anos;9433
Indicador  3.7.2;45;5964;53;Distrito Federal;9433;2010;3518;10 a 19 anos;9433
Indicador  3.7.2;45;215;53;Distrito Federal;9433;2010;1142;10 a 14 anos;9433
Indicador  3.7.2;45;5749;53;Distrito Federal;9433;2010;1143;15 a 19 anos;9433
Indicador  3.7.2;45;5866;53;Distrito Federal;9433;2011;3518;10 a 19 anos;9433
Indicador  3.7.2;45;241;53;Distrito Federal;9433;2011;1142;10 a 14 anos;9433
Indicador  3.7.2;45;5625;53;Distrito Federal;9433;2011;1143;15 a 19 anos;9433
Indicador  3.7.2;45;5923;53;Distrito Federal;9433;2012;3518;10 a 19 anos;9433
Indicador  3.7.2;45;229;53;Distrito Federal;9433;2012;1142;10 a 14 anos;9433
Indicador  3.7.2;45;5694;53;Distrito Federal;9433;2012;1143;15 a 19 anos;9433
Indicador  3.7.2;45;5952;53;Distrito Federal;9433;2013;3518;10 a 19 anos;9433
Indicador  3.7.2;45;236;53;Distrito Federal;9433;2013;1142;10 a 14 anos;9433
Indicador  3.7.2;45;5716;53;Distrito Federal;9433;2013;1143;15 a 19 anos;9433
Indicador  3.7.2;45;5906;53;Distrito Federal;9433;2014;3518;10 a 19 anos;9433
Indicador  3.7.2;45;226;53;Distrito Federal;9433;2014;1142;10 a 14 anos;9433
Indicador  3.7.2;45;5680;53;Distrito Federal;9433;2014;1143;15 a 19 anos;9433
Indicador  3.7.2;45;5679;53;Distrito Federal;9433;2015;3518;10 a 19 anos;9433
Indicador  3.7.2;45;207;53;Distrito Federal;9433;2015;1142;10 a 14 anos;9433
Indicador  3.7.2;45;5472;53;Distrito Federal;9433;2015;1143;15 a 19 anos;9433
Indicador  3.7.2;45;5159;53;Distrito Federal;9433;2016;3518;10 a 19 anos;9433
Indicador  3.7.2;45;171;53;Distrito Federal;9433;2016;1142;10 a 14 anos;9433
Indicador  3.7.2;45;4988;53;Distrito Federal;9433;2016;1143;15 a 19 anos;9433
Indicador  3.7.2;45;4959;53;Distrito Federal;9433;2017;3518;10 a 19 anos;9433
Indicador  3.7.2;45;134;53;Distrito Federal;9433;2017;1142;10 a 14 anos;9433
Indicador  3.7.2;45;4825;53;Distrito Federal;9433;2017;1143;15 a 19 anos;9433
Indicador  3.7.2;45;4734;53;Distrito Federal;9433;2018;3518;10 a 19 anos;9433
Indicador  3.7.2;45;158;53;Distrito Federal;9433;2018;1142;10 a 14 anos;9433
Indicador  3.7.2;45;4576;53;Distrito Federal;9433;2018;1143;15 a 19 anos;9433
Indicador  3.7.2;45;4361;53;Distrito Federal;9433;2019;3518;10 a 19 anos;9433
Indicador  3.7.2;45;160;53;Distrito Federal;9433;2019;1142;10 a 14 anos;9433
Indicador  3.7.2;45;4201;53;Distrito Federal;9433;2019;1143;15 a 19 anos;9433
Indicador  3.7.2;45;3772;53;Distrito Federal;9433;2020;3518;10 a 19 anos;9433
Indicador  3.7.2;45;123;53;Distrito Federal;9433;2020;1142;10 a 14 anos;9433
Indicador  3.7.2;45;3649;53;Distrito Federal;9433;2020;1143;15 a 19 anos;9433
Indicador  3.7.2;45;3323;53;Distrito Federal;9433;2021;3518;10 a 19 anos;9433
Indicador  3.7.2;45;109;53;Distrito Federal;9433;2021;1142;10 a 14 anos;9433
Indicador  3.7.2;45;3214;53;Distrito Federal;9433;2021;1143;15 a 19 anos;9433
Indicador  3.7.2;45;2850;53;Distrito Federal;9433;2022;3518;10 a 19 anos;9433
Indicador  3.7.2;45;84;53;Distrito Federal;9433;2022;1142;10 a 14 anos;9433
Indicador  3.7.2;45;2766;53;Distrito Federal;9433;2022;1143;15 a 19 anos;9433
Indicador  3.7.2;1756;42.1;1;Brasil;11687;2000;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.3;1;Brasil;11687;2000;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;80.1;1;Brasil;11687;2000;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;40.8;1;Brasil;11687;2001;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.2;1;Brasil;11687;2001;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;77.0;1;Brasil;11687;2001;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;39.2;1;Brasil;11687;2002;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.2;1;Brasil;11687;2002;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;73.5;1;Brasil;11687;2002;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;38.4;1;Brasil;11687;2003;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.2;1;Brasil;11687;2003;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;71.7;1;Brasil;11687;2003;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;37.9;1;Brasil;11687;2004;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.1;1;Brasil;11687;2004;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;71.0;1;Brasil;11687;2004;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;38.1;1;Brasil;11687;2005;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.1;1;Brasil;11687;2005;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;71.7;1;Brasil;11687;2005;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;36.7;1;Brasil;11687;2006;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.2;1;Brasil;11687;2006;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;69.2;1;Brasil;11687;2006;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;35.4;1;Brasil;11687;2007;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.3;1;Brasil;11687;2007;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;67.2;1;Brasil;11687;2007;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;34.9;1;Brasil;11687;2008;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.3;1;Brasil;11687;2008;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;66.4;1;Brasil;11687;2008;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;33.5;1;Brasil;11687;2009;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.2;1;Brasil;11687;2009;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;64.0;1;Brasil;11687;2009;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;32.3;1;Brasil;11687;2010;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.2;1;Brasil;11687;2010;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;61.5;1;Brasil;11687;2010;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;33.0;1;Brasil;11687;2011;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.3;1;Brasil;11687;2011;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;62.4;1;Brasil;11687;2011;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;33.2;1;Brasil;11687;2012;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.4;1;Brasil;11687;2012;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;62.1;1;Brasil;11687;2012;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;33.6;1;Brasil;11687;2013;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.5;1;Brasil;11687;2013;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;61.9;1;Brasil;11687;2013;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;34.1;1;Brasil;11687;2014;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.6;1;Brasil;11687;2014;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;62.2;1;Brasil;11687;2014;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;33.6;1;Brasil;11687;2015;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.4;1;Brasil;11687;2015;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;61.0;1;Brasil;11687;2015;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;31.2;1;Brasil;11687;2016;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.2;1;Brasil;11687;2016;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;56.5;1;Brasil;11687;2016;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;30.5;1;Brasil;11687;2017;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;2.9;1;Brasil;11687;2017;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;55.5;1;Brasil;11687;2017;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;29.4;1;Brasil;11687;2018;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;2.8;1;Brasil;11687;2018;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;53.9;1;Brasil;11687;2018;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;27.5;1;Brasil;11687;2019;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;2.6;1;Brasil;11687;2019;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;50.7;1;Brasil;11687;2019;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;25.5;1;Brasil;11687;2020;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;2.4;1;Brasil;11687;2020;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;47.0;1;Brasil;11687;2020;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;24.7;1;Brasil;11687;2021;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;2.4;1;Brasil;11687;2021;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;45.6;1;Brasil;11687;2021;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;21.6;1;Brasil;11687;2022;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;2.0;1;Brasil;11687;2022;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;40.1;1;Brasil;11687;2022;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;59.7;11;Rondônia;11687;2000;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;4.6;11;Rondônia;11687;2000;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;80.1;11;Rondônia;11687;2000;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;51.5;11;Rondônia;11687;2001;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;4.0;11;Rondônia;11687;2001;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;77.0;11;Rondônia;11687;2001;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;50.6;11;Rondônia;11687;2002;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;4.2;11;Rondônia;11687;2002;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;73.5;11;Rondônia;11687;2002;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;48.8;11;Rondônia;11687;2003;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;4.0;11;Rondônia;11687;2003;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;71.7;11;Rondônia;11687;2003;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;48.9;11;Rondônia;11687;2004;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;4.1;11;Rondônia;11687;2004;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;71.0;11;Rondônia;11687;2004;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;46.7;11;Rondônia;11687;2005;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;4.1;11;Rondônia;11687;2005;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;71.7;11;Rondônia;11687;2005;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;40.7;11;Rondônia;11687;2006;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.6;11;Rondônia;11687;2006;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;69.2;11;Rondônia;11687;2006;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;36.5;11;Rondônia;11687;2007;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.5;11;Rondônia;11687;2007;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;67.2;11;Rondônia;11687;2007;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;41.5;11;Rondônia;11687;2008;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;4.1;11;Rondônia;11687;2008;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;66.4;11;Rondônia;11687;2008;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;40.1;11;Rondônia;11687;2009;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.5;11;Rondônia;11687;2009;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;64.0;11;Rondônia;11687;2009;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;38.5;11;Rondônia;11687;2010;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.4;11;Rondônia;11687;2010;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;61.5;11;Rondônia;11687;2010;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;40.6;11;Rondônia;11687;2011;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.8;11;Rondônia;11687;2011;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;62.4;11;Rondônia;11687;2011;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;38.1;11;Rondônia;11687;2012;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.5;11;Rondônia;11687;2012;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;62.1;11;Rondônia;11687;2012;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;38.3;11;Rondônia;11687;2013;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.2;11;Rondônia;11687;2013;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;61.9;11;Rondônia;11687;2013;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;38.1;11;Rondônia;11687;2014;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.9;11;Rondônia;11687;2014;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;62.2;11;Rondônia;11687;2014;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;37.3;11;Rondônia;11687;2015;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.1;11;Rondônia;11687;2015;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;61.0;11;Rondônia;11687;2015;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;35.7;11;Rondônia;11687;2016;3518;10 a 19 anos;11687
Indicador  3.7.2;1756;3.5;11;Rondônia;11687;2016;1142;10 a 14 anos;11687
Indicador  3.7.2;1756;56.5;11;Rondônia;11687;2016;1143;15 a 19 anos;11687
Indicador  3.7.2;1756;34.3;11;Rondônia;11687;2017;3518;10 a 19 anos;11687
