ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO;CODG_IDADE;DESC_IDADE
Indicador  5.4.1;2;10.1;13;Amazonas;9471;2019;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;9.0;13;Amazonas;9471;2019;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;8.6;13;Amazonas;9471;2022;6794;Total;95253;Total
Indicador  5.4.1;2;7.8;13;Amazonas;9471;2022;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;9.4;13;Amazonas;9471;2022;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;9.6;13;Amazonas;9471;2022;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;7.9;13;Amazonas;9471;2022;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;6.1;13;Amazonas;9471;2022;4;Homens;95253;Total
Indicador  5.4.1;2;5.5;13;Amazonas;9471;2022;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;6.8;13;Amazonas;9471;2022;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;6.8;13;Amazonas;9471;2022;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;5.8;13;Amazonas;9471;2022;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;11.0;13;Amazonas;9471;2022;5;Mulheres;95253;Total
Indicador  5.4.1;2;10.1;13;Amazonas;9471;2022;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;11.9;13;Amazonas;9471;2022;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;12.6;13;Amazonas;9471;2022;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;9.8;13;Amazonas;9471;2022;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;7.5;14;Roraima;9471;2016;6794;Total;95253;Total
Indicador  5.4.1;2;6.7;14;Roraima;9471;2016;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;8.2;14;Roraima;9471;2016;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;8.5;14;Roraima;9471;2016;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;7.2;14;Roraima;9471;2016;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;5.0;14;Roraima;9471;2016;4;Homens;95253;Total
Indicador  5.4.1;2;4.5;14;Roraima;9471;2016;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;5.2;14;Roraima;9471;2016;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;5.7;14;Roraima;9471;2016;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;5.4;14;Roraima;9471;2016;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;10.1;14;Roraima;9471;2016;5;Mulheres;95253;Total
Indicador  5.4.1;2;8.9;14;Roraima;9471;2016;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;11.3;14;Roraima;9471;2016;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;11.4;14;Roraima;9471;2016;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;9.4;14;Roraima;9471;2016;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;6.7;14;Roraima;9471;2017;6794;Total;95253;Total
Indicador  5.4.1;2;6.1;14;Roraima;9471;2017;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;7.3;14;Roraima;9471;2017;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;6.8;14;Roraima;9471;2017;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;6.3;14;Roraima;9471;2017;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;4.4;14;Roraima;9471;2017;4;Homens;95253;Total
Indicador  5.4.1;2;3.7;14;Roraima;9471;2017;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;5.0;14;Roraima;9471;2017;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;4.6;14;Roraima;9471;2017;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;4.7;14;Roraima;9471;2017;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;8.9;14;Roraima;9471;2017;5;Mulheres;95253;Total
Indicador  5.4.1;2;8.5;14;Roraima;9471;2017;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;9.6;14;Roraima;9471;2017;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;9.0;14;Roraima;9471;2017;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;7.8;14;Roraima;9471;2017;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;6.7;14;Roraima;9471;2018;6794;Total;95253;Total
Indicador  5.4.1;2;6.0;14;Roraima;9471;2018;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;7.7;14;Roraima;9471;2018;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;7.0;14;Roraima;9471;2018;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;5.8;14;Roraima;9471;2018;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;4.6;14;Roraima;9471;2018;4;Homens;95253;Total
Indicador  5.4.1;2;4.1;14;Roraima;9471;2018;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;5.2;14;Roraima;9471;2018;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;4.7;14;Roraima;9471;2018;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;4.5;14;Roraima;9471;2018;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;8.9;14;Roraima;9471;2018;5;Mulheres;95253;Total
Indicador  5.4.1;2;8.1;14;Roraima;9471;2018;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;10.1;14;Roraima;9471;2018;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;9.0;14;Roraima;9471;2018;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;7.2;14;Roraima;9471;2018;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;7.8;14;Roraima;9471;2019;6794;Total;95253;Total
Indicador  5.4.1;2;6.7;14;Roraima;9471;2019;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;8.8;14;Roraima;9471;2019;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;8.9;14;Roraima;9471;2019;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;7.0;14;Roraima;9471;2019;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;5.3;14;Roraima;9471;2019;4;Homens;95253;Total
Indicador  5.4.1;2;4.6;14;Roraima;9471;2019;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;5.9;14;Roraima;9471;2019;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;5.8;14;Roraima;9471;2019;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;5.2;14;Roraima;9471;2019;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;10.3;14;Roraima;9471;2019;5;Mulheres;95253;Total
Indicador  5.4.1;2;9.0;14;Roraima;9471;2019;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;11.7;14;Roraima;9471;2019;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;11.7;14;Roraima;9471;2019;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;8.7;14;Roraima;9471;2019;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;6.5;14;Roraima;9471;2022;6794;Total;95253;Total
Indicador  5.4.1;2;5.7;14;Roraima;9471;2022;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;7.0;14;Roraima;9471;2022;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;7.4;14;Roraima;9471;2022;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;6.0;14;Roraima;9471;2022;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;4.8;14;Roraima;9471;2022;4;Homens;95253;Total
Indicador  5.4.1;2;4.1;14;Roraima;9471;2022;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;5.2;14;Roraima;9471;2022;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;5.7;14;Roraima;9471;2022;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;5.0;14;Roraima;9471;2022;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;8.0;14;Roraima;9471;2022;5;Mulheres;95253;Total
Indicador  5.4.1;2;7.2;14;Roraima;9471;2022;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;9.0;14;Roraima;9471;2022;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;9.0;14;Roraima;9471;2022;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;6.9;14;Roraima;9471;2022;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;8.4;15;Pará;9471;2016;6794;Total;95253;Total
Indicador  5.4.1;2;7.3;15;Pará;9471;2016;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;9.6;15;Pará;9471;2016;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;9.2;15;Pará;9471;2016;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;7.9;15;Pará;9471;2016;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;4.9;15;Pará;9471;2016;4;Homens;95253;Total
Indicador  5.4.1;2;4.0;15;Pará;9471;2016;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;5.6;15;Pará;9471;2016;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;5.0;15;Pará;9471;2016;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;5.4;15;Pará;9471;2016;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;11.8;15;Pará;9471;2016;5;Mulheres;95253;Total
Indicador  5.4.1;2;10.4;15;Pará;9471;2016;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;13.5;15;Pará;9471;2016;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;13.2;15;Pará;9471;2016;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;10.1;15;Pará;9471;2016;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;8.5;15;Pará;9471;2017;6794;Total;95253;Total
Indicador  5.4.1;2;7.4;15;Pará;9471;2017;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;9.6;15;Pará;9471;2017;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;9.2;15;Pará;9471;2017;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;7.9;15;Pará;9471;2017;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;5.0;15;Pará;9471;2017;4;Homens;95253;Total
Indicador  5.4.1;2;4.1;15;Pará;9471;2017;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;5.8;15;Pará;9471;2017;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;5.1;15;Pará;9471;2017;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;5.4;15;Pará;9471;2017;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;11.8;15;Pará;9471;2017;5;Mulheres;95253;Total
Indicador  5.4.1;2;10.6;15;Pará;9471;2017;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;13.3;15;Pará;9471;2017;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;13.1;15;Pará;9471;2017;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;10.1;15;Pará;9471;2017;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;8.9;15;Pará;9471;2018;6794;Total;95253;Total
Indicador  5.4.1;2;7.9;15;Pará;9471;2018;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;9.9;15;Pará;9471;2018;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;9.6;15;Pará;9471;2018;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;8.3;15;Pará;9471;2018;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;5.6;15;Pará;9471;2018;4;Homens;95253;Total
Indicador  5.4.1;2;4.9;15;Pará;9471;2018;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;6.1;15;Pará;9471;2018;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;6.0;15;Pará;9471;2018;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;5.5;15;Pará;9471;2018;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;12.3;15;Pará;9471;2018;5;Mulheres;95253;Total
Indicador  5.4.1;2;11.0;15;Pará;9471;2018;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;13.8;15;Pará;9471;2018;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;13.2;15;Pará;9471;2018;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;10.8;15;Pará;9471;2018;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;9.1;15;Pará;9471;2019;6794;Total;95253;Total
Indicador  5.4.1;2;7.7;15;Pará;9471;2019;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;10.3;15;Pará;9471;2019;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;10.0;15;Pará;9471;2019;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;8.7;15;Pará;9471;2019;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;5.4;15;Pará;9471;2019;4;Homens;95253;Total
Indicador  5.4.1;2;4.5;15;Pará;9471;2019;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;5.9;15;Pará;9471;2019;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;5.9;15;Pará;9471;2019;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;6.1;15;Pará;9471;2019;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;12.7;15;Pará;9471;2019;5;Mulheres;95253;Total
Indicador  5.4.1;2;11.1;15;Pará;9471;2019;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;14.4;15;Pará;9471;2019;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;14.1;15;Pará;9471;2019;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;11.0;15;Pará;9471;2019;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;8.5;15;Pará;9471;2022;6794;Total;95253;Total
Indicador  5.4.1;2;7.3;15;Pará;9471;2022;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;9.6;15;Pará;9471;2022;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;9.4;15;Pará;9471;2022;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;8.0;15;Pará;9471;2022;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;5.4;15;Pará;9471;2022;4;Homens;95253;Total
Indicador  5.4.1;2;4.5;15;Pará;9471;2022;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;6.1;15;Pará;9471;2022;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;5.6;15;Pará;9471;2022;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;5.7;15;Pará;9471;2022;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;11.8;15;Pará;9471;2022;5;Mulheres;95253;Total
Indicador  5.4.1;2;10.4;15;Pará;9471;2022;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;13.3;15;Pará;9471;2022;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;13.0;15;Pará;9471;2022;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;10.0;15;Pará;9471;2022;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;6.6;16;Amapá;9471;2016;6794;Total;95253;Total
Indicador  5.4.1;2;6.0;16;Amapá;9471;2016;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;7.0;16;Amapá;9471;2016;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;7.4;16;Amapá;9471;2016;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;6.4;16;Amapá;9471;2016;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;4.6;16;Amapá;9471;2016;4;Homens;95253;Total
Indicador  5.4.1;2;4.2;16;Amapá;9471;2016;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;4.9;16;Amapá;9471;2016;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;5.5;16;Amapá;9471;2016;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;4.6;16;Amapá;9471;2016;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;8.5;16;Amapá;9471;2016;5;Mulheres;95253;Total
Indicador  5.4.1;2;7.9;16;Amapá;9471;2016;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;9.0;16;Amapá;9471;2016;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;9.4;16;Amapá;9471;2016;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;7.8;16;Amapá;9471;2016;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;7.8;16;Amapá;9471;2017;6794;Total;95253;Total
Indicador  5.4.1;2;7.4;16;Amapá;9471;2017;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;8.4;16;Amapá;9471;2017;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;7.7;16;Amapá;9471;2017;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;6.7;16;Amapá;9471;2017;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;5.8;16;Amapá;9471;2017;4;Homens;95253;Total
Indicador  5.4.1;2;5.5;16;Amapá;9471;2017;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;6.2;16;Amapá;9471;2017;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;6.0;16;Amapá;9471;2017;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;5.5;16;Amapá;9471;2017;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;9.6;16;Amapá;9471;2017;5;Mulheres;95253;Total
Indicador  5.4.1;2;9.2;16;Amapá;9471;2017;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;10.7;16;Amapá;9471;2017;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;9.2;16;Amapá;9471;2017;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;7.8;16;Amapá;9471;2017;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;7.2;16;Amapá;9471;2018;6794;Total;95253;Total
Indicador  5.4.1;2;7.1;16;Amapá;9471;2018;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;7.6;16;Amapá;9471;2018;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;7.1;16;Amapá;9471;2018;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;6.3;16;Amapá;9471;2018;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;5.6;16;Amapá;9471;2018;4;Homens;95253;Total
Indicador  5.4.1;2;5.2;16;Amapá;9471;2018;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;6.1;16;Amapá;9471;2018;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;5.3;16;Amapá;9471;2018;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;6.0;16;Amapá;9471;2018;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;8.8;16;Amapá;9471;2018;5;Mulheres;95253;Total
Indicador  5.4.1;2;9.1;16;Amapá;9471;2018;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;9.1;16;Amapá;9471;2018;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;8.8;16;Amapá;9471;2018;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;6.5;16;Amapá;9471;2018;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;8.1;16;Amapá;9471;2019;6794;Total;95253;Total
Indicador  5.4.1;2;7.1;16;Amapá;9471;2019;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;9.0;16;Amapá;9471;2019;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;8.8;16;Amapá;9471;2019;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;7.8;16;Amapá;9471;2019;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;6.4;16;Amapá;9471;2019;4;Homens;95253;Total
Indicador  5.4.1;2;5.8;16;Amapá;9471;2019;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;7.0;16;Amapá;9471;2019;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;6.8;16;Amapá;9471;2019;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;6.0;16;Amapá;9471;2019;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;9.7;16;Amapá;9471;2019;5;Mulheres;95253;Total
Indicador  5.4.1;2;8.4;16;Amapá;9471;2019;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;10.8;16;Amapá;9471;2019;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;10.6;16;Amapá;9471;2019;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;9.5;16;Amapá;9471;2019;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;7.2;16;Amapá;9471;2022;6794;Total;95253;Total
Indicador  5.4.1;2;6.3;16;Amapá;9471;2022;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;8.1;16;Amapá;9471;2022;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;7.5;16;Amapá;9471;2022;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;7.1;16;Amapá;9471;2022;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;5.5;16;Amapá;9471;2022;4;Homens;95253;Total
Indicador  5.4.1;2;4.8;16;Amapá;9471;2022;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;6.1;16;Amapá;9471;2022;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;5.8;16;Amapá;9471;2022;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;5.9;16;Amapá;9471;2022;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;8.9;16;Amapá;9471;2022;5;Mulheres;95253;Total
Indicador  5.4.1;2;7.8;16;Amapá;9471;2022;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;10.0;16;Amapá;9471;2022;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;9.3;16;Amapá;9471;2022;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;8.1;16;Amapá;9471;2022;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;7.0;17;Tocantins;9471;2016;6794;Total;95253;Total
Indicador  5.4.1;2;6.2;17;Tocantins;9471;2016;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;7.7;17;Tocantins;9471;2016;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;7.6;17;Tocantins;9471;2016;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;6.8;17;Tocantins;9471;2016;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;4.4;17;Tocantins;9471;2016;4;Homens;95253;Total
Indicador  5.4.1;2;3.9;17;Tocantins;9471;2016;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;4.9;17;Tocantins;9471;2016;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;4.6;17;Tocantins;9471;2016;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;4.4;17;Tocantins;9471;2016;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;9.5;17;Tocantins;9471;2016;5;Mulheres;95253;Total
Indicador  5.4.1;2;8.5;17;Tocantins;9471;2016;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;10.4;17;Tocantins;9471;2016;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;10.7;17;Tocantins;9471;2016;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;9.2;17;Tocantins;9471;2016;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;7.6;17;Tocantins;9471;2017;6794;Total;95253;Total
Indicador  5.4.1;2;6.4;17;Tocantins;9471;2017;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;8.3;17;Tocantins;9471;2017;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;8.8;17;Tocantins;9471;2017;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;7.8;17;Tocantins;9471;2017;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;4.9;17;Tocantins;9471;2017;4;Homens;95253;Total
Indicador  5.4.1;2;3.7;17;Tocantins;9471;2017;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;5.5;17;Tocantins;9471;2017;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;5.3;17;Tocantins;9471;2017;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;5.9;17;Tocantins;9471;2017;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;10.3;17;Tocantins;9471;2017;5;Mulheres;95253;Total
Indicador  5.4.1;2;9.1;17;Tocantins;9471;2017;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;11.0;17;Tocantins;9471;2017;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;12.2;17;Tocantins;9471;2017;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;9.6;17;Tocantins;9471;2017;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;7.7;17;Tocantins;9471;2018;6794;Total;95253;Total
Indicador  5.4.1;2;6.4;17;Tocantins;9471;2018;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;8.5;17;Tocantins;9471;2018;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;8.6;17;Tocantins;9471;2018;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;7.5;17;Tocantins;9471;2018;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;4.9;17;Tocantins;9471;2018;4;Homens;95253;Total
Indicador  5.4.1;2;3.9;17;Tocantins;9471;2018;4;Homens;41114;14 a 29 anos
Indicador  5.4.1;2;5.5;17;Tocantins;9471;2018;4;Homens;41113;30 a 49 anos
Indicador  5.4.1;2;5.8;17;Tocantins;9471;2018;4;Homens;3301;50 a 59 anos
Indicador  5.4.1;2;5.2;17;Tocantins;9471;2018;4;Homens;3302;60 anos ou mais
Indicador  5.4.1;2;10.4;17;Tocantins;9471;2018;5;Mulheres;95253;Total
Indicador  5.4.1;2;8.9;17;Tocantins;9471;2018;5;Mulheres;41114;14 a 29 anos
Indicador  5.4.1;2;11.4;17;Tocantins;9471;2018;5;Mulheres;41113;30 a 49 anos
Indicador  5.4.1;2;11.3;17;Tocantins;9471;2018;5;Mulheres;3301;50 a 59 anos
Indicador  5.4.1;2;10.0;17;Tocantins;9471;2018;5;Mulheres;3302;60 anos ou mais
Indicador  5.4.1;2;8.0;17;Tocantins;9471;2019;6794;Total;95253;Total
Indicador  5.4.1;2;7.2;17;Tocantins;9471;2019;6794;Total;41114;14 a 29 anos
Indicador  5.4.1;2;8.4;17;Tocantins;9471;2019;6794;Total;41113;30 a 49 anos
Indicador  5.4.1;2;9.0;17;Tocantins;9471;2019;6794;Total;3301;50 a 59 anos
Indicador  5.4.1;2;7.9;17;Tocantins;9471;2019;6794;Total;3302;60 anos ou mais
Indicador  5.4.1;2;5.3;17;Tocantins;9471;2019;4;Homens;95253;Total
