ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_GRUP_OCUP_TRAB_PNAD;DESC_GRUP_OCUP_TRAB_PNAD
Indicador  8.5.1.3;1769;34.0;15;Pará;8828;2022;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;14.2;15;Pará;8828;2023;33356;Total
Indicador  8.5.1.3;1769;39.9;15;Pará;8828;2023;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;36.8;15;Pará;8828;2023;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;20.5;15;Pará;8828;2023;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;13.8;15;Pará;8828;2023;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;10.2;15;Pará;8828;2023;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;9.7;15;Pará;8828;2023;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;10.0;15;Pará;8828;2023;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;9.5;15;Pará;8828;2023;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.3;15;Pará;8828;2023;33378;Ocupações elementares
Indicador  8.5.1.3;1769;31.1;15;Pará;8828;2023;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;13.6;15;Pará;8828;2024;33356;Total
Indicador  8.5.1.3;1769;34.1;15;Pará;8828;2024;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;32.3;15;Pará;8828;2024;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;23.6;15;Pará;8828;2024;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;12.8;15;Pará;8828;2024;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;10.2;15;Pará;8828;2024;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;14.1;15;Pará;8828;2024;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;10.7;15;Pará;8828;2024;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;10.5;15;Pará;8828;2024;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.6;15;Pará;8828;2024;33378;Ocupações elementares
Indicador  8.5.1.3;1769;33.0;15;Pará;8828;2024;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;14.5;16;Amapá;8828;2012;33356;Total
Indicador  8.5.1.3;1769;20.5;16;Amapá;8828;2012;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;32.4;16;Amapá;8828;2012;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;21.1;16;Amapá;8828;2012;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;15.5;16;Amapá;8828;2012;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;12.8;16;Amapá;8828;2012;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;5.5;16;Amapá;8828;2012;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;11.3;16;Amapá;8828;2012;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;11.9;16;Amapá;8828;2012;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;6.9;16;Amapá;8828;2012;33378;Ocupações elementares
Indicador  8.5.1.3;1769;32.2;16;Amapá;8828;2012;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;15.7;16;Amapá;8828;2013;33356;Total
Indicador  8.5.1.3;1769;36.5;16;Amapá;8828;2013;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;33.7;16;Amapá;8828;2013;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;21.3;16;Amapá;8828;2013;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;18.2;16;Amapá;8828;2013;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;12.0;16;Amapá;8828;2013;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;8.3;16;Amapá;8828;2013;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;11.7;16;Amapá;8828;2013;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;11.0;16;Amapá;8828;2013;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.7;16;Amapá;8828;2013;33378;Ocupações elementares
Indicador  8.5.1.3;1769;35.0;16;Amapá;8828;2013;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;15.8;16;Amapá;8828;2014;33356;Total
Indicador  8.5.1.3;1769;19.3;16;Amapá;8828;2014;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;43.3;16;Amapá;8828;2014;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;22.1;16;Amapá;8828;2014;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;17.5;16;Amapá;8828;2014;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;12.6;16;Amapá;8828;2014;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;5.5;16;Amapá;8828;2014;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;11.3;16;Amapá;8828;2014;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;11.8;16;Amapá;8828;2014;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.9;16;Amapá;8828;2014;33378;Ocupações elementares
Indicador  8.5.1.3;1769;36.9;16;Amapá;8828;2014;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;17.1;16;Amapá;8828;2015;33356;Total
Indicador  8.5.1.3;1769;26.9;16;Amapá;8828;2015;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;38.8;16;Amapá;8828;2015;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;22.6;16;Amapá;8828;2015;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;18.9;16;Amapá;8828;2015;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;12.9;16;Amapá;8828;2015;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;6.2;16;Amapá;8828;2015;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;13.8;16;Amapá;8828;2015;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;13.7;16;Amapá;8828;2015;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;8.5;16;Amapá;8828;2015;33378;Ocupações elementares
Indicador  8.5.1.3;1769;46.7;16;Amapá;8828;2015;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;16.7;16;Amapá;8828;2016;33356;Total
Indicador  8.5.1.3;1769;21.8;16;Amapá;8828;2016;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;36.4;16;Amapá;8828;2016;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;24.2;16;Amapá;8828;2016;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;16.5;16;Amapá;8828;2016;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;11.9;16;Amapá;8828;2016;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;7.5;16;Amapá;8828;2016;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;8.9;16;Amapá;8828;2016;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;12.5;16;Amapá;8828;2016;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.7;16;Amapá;8828;2016;33378;Ocupações elementares
Indicador  8.5.1.3;1769;33.7;16;Amapá;8828;2016;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;17.7;16;Amapá;8828;2017;33356;Total
Indicador  8.5.1.3;1769;54.6;16;Amapá;8828;2017;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;39.4;16;Amapá;8828;2017;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;23.1;16;Amapá;8828;2017;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;16.8;16;Amapá;8828;2017;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;11.9;16;Amapá;8828;2017;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;7.9;16;Amapá;8828;2017;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;9.5;16;Amapá;8828;2017;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;10.1;16;Amapá;8828;2017;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.7;16;Amapá;8828;2017;33378;Ocupações elementares
Indicador  8.5.1.3;1769;38.7;16;Amapá;8828;2017;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;16.2;16;Amapá;8828;2018;33356;Total
Indicador  8.5.1.3;1769;23.4;16;Amapá;8828;2018;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;37.1;16;Amapá;8828;2018;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;21.9;16;Amapá;8828;2018;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;18.2;16;Amapá;8828;2018;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;13.9;16;Amapá;8828;2018;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;6.0;16;Amapá;8828;2018;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;9.9;16;Amapá;8828;2018;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;12.5;16;Amapá;8828;2018;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.7;16;Amapá;8828;2018;33378;Ocupações elementares
Indicador  8.5.1.3;1769;50.9;16;Amapá;8828;2018;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;15.6;16;Amapá;8828;2019;33356;Total
Indicador  8.5.1.3;1769;22.6;16;Amapá;8828;2019;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;35.0;16;Amapá;8828;2019;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;21.5;16;Amapá;8828;2019;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;19.3;16;Amapá;8828;2019;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;13.4;16;Amapá;8828;2019;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;10.1;16;Amapá;8828;2019;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;9.9;16;Amapá;8828;2019;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;11.1;16;Amapá;8828;2019;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;8.1;16;Amapá;8828;2019;33378;Ocupações elementares
Indicador  8.5.1.3;1769;55.6;16;Amapá;8828;2019;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;15.7;16;Amapá;8828;2020;33356;Total
Indicador  8.5.1.3;1769;26.8;16;Amapá;8828;2020;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;35.7;16;Amapá;8828;2020;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;21.4;16;Amapá;8828;2020;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;17.8;16;Amapá;8828;2020;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;12.8;16;Amapá;8828;2020;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;8.6;16;Amapá;8828;2020;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;9.0;16;Amapá;8828;2020;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;10.5;16;Amapá;8828;2020;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.7;16;Amapá;8828;2020;33378;Ocupações elementares
Indicador  8.5.1.3;1769;44.5;16;Amapá;8828;2020;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;14.1;16;Amapá;8828;2021;33356;Total
Indicador  8.5.1.3;1769;27.8;16;Amapá;8828;2021;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;31.5;16;Amapá;8828;2021;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;20.7;16;Amapá;8828;2021;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;17.7;16;Amapá;8828;2021;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;10.4;16;Amapá;8828;2021;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;6.4;16;Amapá;8828;2021;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;9.2;16;Amapá;8828;2021;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;11.0;16;Amapá;8828;2021;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.5;16;Amapá;8828;2021;33378;Ocupações elementares
Indicador  8.5.1.3;1769;39.9;16;Amapá;8828;2021;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;15.6;16;Amapá;8828;2022;33356;Total
Indicador  8.5.1.3;1769;30.5;16;Amapá;8828;2022;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;36.0;16;Amapá;8828;2022;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;19.2;16;Amapá;8828;2022;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;15.2;16;Amapá;8828;2022;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;12.0;16;Amapá;8828;2022;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;7.0;16;Amapá;8828;2022;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;10.6;16;Amapá;8828;2022;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;10.4;16;Amapá;8828;2022;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;6.8;16;Amapá;8828;2022;33378;Ocupações elementares
Indicador  8.5.1.3;1769;58.5;16;Amapá;8828;2022;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;17.5;16;Amapá;8828;2023;33356;Total
Indicador  8.5.1.3;1769;30.8;16;Amapá;8828;2023;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;35.5;16;Amapá;8828;2023;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;19.6;16;Amapá;8828;2023;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;15.0;16;Amapá;8828;2023;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;13.4;16;Amapá;8828;2023;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;11.4;16;Amapá;8828;2023;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;10.2;16;Amapá;8828;2023;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;10.2;16;Amapá;8828;2023;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.6;16;Amapá;8828;2023;33378;Ocupações elementares
Indicador  8.5.1.3;1769;42.7;16;Amapá;8828;2023;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;17.0;16;Amapá;8828;2024;33356;Total
Indicador  8.5.1.3;1769;66.0;16;Amapá;8828;2024;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;33.5;16;Amapá;8828;2024;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;21.6;16;Amapá;8828;2024;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;17.3;16;Amapá;8828;2024;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;14.2;16;Amapá;8828;2024;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;8.7;16;Amapá;8828;2024;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;12.4;16;Amapá;8828;2024;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;12.7;16;Amapá;8828;2024;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;8.3;16;Amapá;8828;2024;33378;Ocupações elementares
Indicador  8.5.1.3;1769;42.7;16;Amapá;8828;2024;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;13.2;17;Tocantins;8828;2012;33356;Total
Indicador  8.5.1.3;1769;28.7;17;Tocantins;8828;2012;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;31.9;17;Tocantins;8828;2012;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;17.8;17;Tocantins;8828;2012;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;13.1;17;Tocantins;8828;2012;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;9.9;17;Tocantins;8828;2012;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;7.9;17;Tocantins;8828;2012;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;10.3;17;Tocantins;8828;2012;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;11.0;17;Tocantins;8828;2012;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;6.9;17;Tocantins;8828;2012;33378;Ocupações elementares
Indicador  8.5.1.3;1769;48.0;17;Tocantins;8828;2012;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;13.7;17;Tocantins;8828;2013;33356;Total
Indicador  8.5.1.3;1769;23.8;17;Tocantins;8828;2013;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;33.9;17;Tocantins;8828;2013;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;20.3;17;Tocantins;8828;2013;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;14.0;17;Tocantins;8828;2013;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;11.8;17;Tocantins;8828;2013;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;10.1;17;Tocantins;8828;2013;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;10.6;17;Tocantins;8828;2013;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;11.1;17;Tocantins;8828;2013;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.2;17;Tocantins;8828;2013;33378;Ocupações elementares
Indicador  8.5.1.3;1769;43.2;17;Tocantins;8828;2013;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;14.8;17;Tocantins;8828;2014;33356;Total
Indicador  8.5.1.3;1769;31.1;17;Tocantins;8828;2014;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;31.7;17;Tocantins;8828;2014;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;18.6;17;Tocantins;8828;2014;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;12.4;17;Tocantins;8828;2014;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;12.3;17;Tocantins;8828;2014;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;11.9;17;Tocantins;8828;2014;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;11.5;17;Tocantins;8828;2014;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;12.2;17;Tocantins;8828;2014;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.5;17;Tocantins;8828;2014;33378;Ocupações elementares
Indicador  8.5.1.3;1769;43.3;17;Tocantins;8828;2014;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;15.1;17;Tocantins;8828;2015;33356;Total
Indicador  8.5.1.3;1769;37.4;17;Tocantins;8828;2015;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;30.2;17;Tocantins;8828;2015;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;19.9;17;Tocantins;8828;2015;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;11.9;17;Tocantins;8828;2015;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;11.1;17;Tocantins;8828;2015;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;11.6;17;Tocantins;8828;2015;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;11.4;17;Tocantins;8828;2015;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;13.6;17;Tocantins;8828;2015;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.2;17;Tocantins;8828;2015;33378;Ocupações elementares
Indicador  8.5.1.3;1769;30.6;17;Tocantins;8828;2015;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;13.8;17;Tocantins;8828;2016;33356;Total
Indicador  8.5.1.3;1769;23.5;17;Tocantins;8828;2016;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;31.2;17;Tocantins;8828;2016;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;19.4;17;Tocantins;8828;2016;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;13.8;17;Tocantins;8828;2016;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;11.0;17;Tocantins;8828;2016;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;11.6;17;Tocantins;8828;2016;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;10.4;17;Tocantins;8828;2016;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;12.8;17;Tocantins;8828;2016;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.2;17;Tocantins;8828;2016;33378;Ocupações elementares
Indicador  8.5.1.3;1769;44.7;17;Tocantins;8828;2016;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;14.0;17;Tocantins;8828;2017;33356;Total
Indicador  8.5.1.3;1769;19.0;17;Tocantins;8828;2017;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;28.9;17;Tocantins;8828;2017;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;18.0;17;Tocantins;8828;2017;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;14.4;17;Tocantins;8828;2017;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;11.0;17;Tocantins;8828;2017;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;12.5;17;Tocantins;8828;2017;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;10.6;17;Tocantins;8828;2017;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;13.2;17;Tocantins;8828;2017;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;8.1;17;Tocantins;8828;2017;33378;Ocupações elementares
Indicador  8.5.1.3;1769;46.5;17;Tocantins;8828;2017;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;15.6;17;Tocantins;8828;2018;33356;Total
Indicador  8.5.1.3;1769;28.3;17;Tocantins;8828;2018;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;37.1;17;Tocantins;8828;2018;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;19.8;17;Tocantins;8828;2018;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;13.9;17;Tocantins;8828;2018;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;13.2;17;Tocantins;8828;2018;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;12.8;17;Tocantins;8828;2018;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;10.7;17;Tocantins;8828;2018;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;11.5;17;Tocantins;8828;2018;33377;Operadores de instalações e máquinas e montadores
Indicador  8.5.1.3;1769;7.9;17;Tocantins;8828;2018;33378;Ocupações elementares
Indicador  8.5.1.3;1769;48.6;17;Tocantins;8828;2018;33379;Membros das forças armadas, policiais e bombeiros militares
Indicador  8.5.1.3;1769;14.7;17;Tocantins;8828;2019;33356;Total
Indicador  8.5.1.3;1769;27.3;17;Tocantins;8828;2019;33370;Diretores e gerentes
Indicador  8.5.1.3;1769;33.7;17;Tocantins;8828;2019;33371;Profissionais das ciências e intelectuais
Indicador  8.5.1.3;1769;18.8;17;Tocantins;8828;2019;33372;Técnicos e profissionais de nível médio
Indicador  8.5.1.3;1769;12.7;17;Tocantins;8828;2019;33373;Trabalhadores de apoio administrativo
Indicador  8.5.1.3;1769;11.3;17;Tocantins;8828;2019;33374;Trabalhadores dos serviços, vendedores dos comércios e mercados
Indicador  8.5.1.3;1769;11.8;17;Tocantins;8828;2019;33375;Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca
Indicador  8.5.1.3;1769;12.2;17;Tocantins;8828;2019;33376;Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios
Indicador  8.5.1.3;1769;10.5;17;Tocantins;8828;2019;33377;Operadores de instalações e máquinas e montadores
