ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO;CODG_SIT_DOM;DESC_SIT_DOM
Indicador  5.4.1.3;2;11.0;26;Pernambuco;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.8;26;Pernambuco;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.5;26;Pernambuco;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.5;26;Pernambuco;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.7;26;Pernambuco;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.9;26;Pernambuco;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.0;26;Pernambuco;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.4;26;Pernambuco;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.8;26;Pernambuco;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.6;26;Pernambuco;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.0;26;Pernambuco;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.8;26;Pernambuco;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.8;26;Pernambuco;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.1;26;Pernambuco;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.6;26;Pernambuco;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.7;26;Pernambuco;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.2;26;Pernambuco;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.7;26;Pernambuco;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.3;26;Pernambuco;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;14.4;26;Pernambuco;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.7;26;Pernambuco;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.7;26;Pernambuco;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.7;26;Pernambuco;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.7;26;Pernambuco;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.7;26;Pernambuco;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.5;26;Pernambuco;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.2;26;Pernambuco;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.0;26;Pernambuco;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.2;26;Pernambuco;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.4;26;Pernambuco;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.4;26;Pernambuco;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.5;26;Pernambuco;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.5;26;Pernambuco;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.6;26;Pernambuco;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.3;26;Pernambuco;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.9;26;Pernambuco;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.7;26;Pernambuco;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.9;26;Pernambuco;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;7.9;27;Alagoas;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.9;27;Alagoas;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;7.8;27;Alagoas;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.0;27;Alagoas;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.1;27;Alagoas;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;3.9;27;Alagoas;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.4;27;Alagoas;9471;2016;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.3;27;Alagoas;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;11.7;27;Alagoas;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.3;27;Alagoas;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.4;27;Alagoas;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.1;27;Alagoas;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.9;27;Alagoas;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.1;27;Alagoas;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.3;27;Alagoas;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.5;27;Alagoas;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.3;27;Alagoas;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.0;27;Alagoas;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.4;27;Alagoas;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.3;27;Alagoas;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.6;27;Alagoas;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.0;27;Alagoas;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.0;27;Alagoas;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.8;27;Alagoas;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.6;27;Alagoas;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.3;27;Alagoas;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.4;27;Alagoas;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.5;27;Alagoas;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.2;27;Alagoas;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.4;27;Alagoas;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.0;27;Alagoas;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.1;27;Alagoas;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.9;27;Alagoas;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.7;27;Alagoas;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.0;27;Alagoas;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.8;27;Alagoas;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.9;27;Alagoas;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.9;27;Alagoas;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.8;27;Alagoas;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.7;27;Alagoas;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.8;27;Alagoas;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.2;27;Alagoas;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;13.6;27;Alagoas;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;13.4;27;Alagoas;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;14.5;27;Alagoas;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.0;28;Sergipe;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.1;28;Sergipe;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;7.8;28;Sergipe;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.0;28;Sergipe;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.2;28;Sergipe;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;3.4;28;Sergipe;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.8;28;Sergipe;9471;2016;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.6;28;Sergipe;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.4;28;Sergipe;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.6;28;Sergipe;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.6;28;Sergipe;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.7;28;Sergipe;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.5;28;Sergipe;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.7;28;Sergipe;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;3.9;28;Sergipe;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.5;28;Sergipe;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.2;28;Sergipe;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.5;28;Sergipe;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.6;28;Sergipe;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.4;28;Sergipe;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.2;28;Sergipe;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.1;28;Sergipe;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.2;28;Sergipe;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;3.7;28;Sergipe;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.7;28;Sergipe;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.1;28;Sergipe;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;15.2;28;Sergipe;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.5;28;Sergipe;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.4;28;Sergipe;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.7;28;Sergipe;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.3;28;Sergipe;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.5;28;Sergipe;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;3.6;28;Sergipe;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.3;28;Sergipe;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.9;28;Sergipe;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.9;28;Sergipe;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.5;28;Sergipe;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.3;28;Sergipe;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;10.1;28;Sergipe;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.1;28;Sergipe;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.3;28;Sergipe;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.5;28;Sergipe;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;13.5;28;Sergipe;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;13.0;28;Sergipe;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;15.8;28;Sergipe;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.2;29;Bahia;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.0;29;Bahia;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.5;29;Bahia;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.3;29;Bahia;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.4;29;Bahia;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.1;29;Bahia;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.8;29;Bahia;9471;2016;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.3;29;Bahia;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.2;29;Bahia;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.9;29;Bahia;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.0;29;Bahia;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.6;29;Bahia;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.8;29;Bahia;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.9;29;Bahia;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.6;29;Bahia;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.7;29;Bahia;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.6;29;Bahia;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.8;29;Bahia;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.6;29;Bahia;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.6;29;Bahia;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.6;29;Bahia;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.6;29;Bahia;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.7;29;Bahia;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.5;29;Bahia;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.4;29;Bahia;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.2;29;Bahia;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.0;29;Bahia;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.2;29;Bahia;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.1;29;Bahia;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.7;29;Bahia;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.5;29;Bahia;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.5;29;Bahia;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.5;29;Bahia;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.7;29;Bahia;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.2;29;Bahia;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.0;29;Bahia;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.9;29;Bahia;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.9;29;Bahia;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.7;29;Bahia;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.9;29;Bahia;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.0;29;Bahia;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.6;29;Bahia;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.5;29;Bahia;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.4;29;Bahia;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.0;29;Bahia;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.9;31;Minas Gerais;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.9;31;Minas Gerais;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.9;31;Minas Gerais;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.1;31;Minas Gerais;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.2;31;Minas Gerais;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.7;31;Minas Gerais;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.4;31;Minas Gerais;9471;2016;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.2;31;Minas Gerais;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.8;31;Minas Gerais;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.2;31;Minas Gerais;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.2;31;Minas Gerais;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.2;31;Minas Gerais;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.3;31;Minas Gerais;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.4;31;Minas Gerais;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.6;31;Minas Gerais;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.9;31;Minas Gerais;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.7;31;Minas Gerais;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;14.3;31;Minas Gerais;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.3;31;Minas Gerais;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.3;31;Minas Gerais;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.3;31;Minas Gerais;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.4;31;Minas Gerais;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.5;31;Minas Gerais;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.8;31;Minas Gerais;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;13.1;31;Minas Gerais;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.9;31;Minas Gerais;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;14.5;31;Minas Gerais;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.3;31;Minas Gerais;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.2;31;Minas Gerais;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.8;31;Minas Gerais;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.4;31;Minas Gerais;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.4;31;Minas Gerais;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.0;31;Minas Gerais;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;13.0;31;Minas Gerais;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.7;31;Minas Gerais;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;15.3;31;Minas Gerais;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.2;31;Minas Gerais;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.2;31;Minas Gerais;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.3;31;Minas Gerais;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.7;31;Minas Gerais;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.8;31;Minas Gerais;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.4;31;Minas Gerais;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.7;31;Minas Gerais;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.5;31;Minas Gerais;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.8;31;Minas Gerais;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;7.9;32;Espírito Santo;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;7.8;32;Espírito Santo;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.6;32;Espírito Santo;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;4.7;32;Espírito Santo;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;4.7;32;Espírito Santo;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.8;32;Espírito Santo;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.0;32;Espírito Santo;9471;2016;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;10.7;32;Espírito Santo;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.9;32;Espírito Santo;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.1;32;Espírito Santo;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.0;32;Espírito Santo;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.3;32;Espírito Santo;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.8;32;Espírito Santo;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.9;32;Espírito Santo;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;5.4;32;Espírito Santo;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.2;32;Espírito Santo;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.9;32;Espírito Santo;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.6;32;Espírito Santo;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.6;32;Espírito Santo;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.5;32;Espírito Santo;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;10.2;32;Espírito Santo;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;6.3;32;Espírito Santo;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;6.2;32;Espírito Santo;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;6.9;32;Espírito Santo;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;12.7;32;Espírito Santo;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;12.6;32;Espírito Santo;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.9;32;Espírito Santo;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.7;32;Espírito Santo;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.8;32;Espírito Santo;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;8.0;32;Espírito Santo;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.6;32;Espírito Santo;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.8;32;Espírito Santo;9471;2019;4;Homens;1;Urbana
Indicador  5.4.1.3;2;4.5;32;Espírito Santo;9471;2019;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.7;32;Espírito Santo;9471;2019;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.7;32;Espírito Santo;9471;2019;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;11.8;32;Espírito Santo;9471;2019;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.0;32;Espírito Santo;9471;2022;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.8;32;Espírito Santo;9471;2022;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.9;32;Espírito Santo;9471;2022;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.9;32;Espírito Santo;9471;2022;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.8;32;Espírito Santo;9471;2022;4;Homens;1;Urbana
Indicador  5.4.1.3;2;6.4;32;Espírito Santo;9471;2022;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.9;32;Espírito Santo;9471;2022;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.7;32;Espírito Santo;9471;2022;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.8;32;Espírito Santo;9471;2022;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.6;33;Rio de Janeiro;9471;2016;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.5;33;Rio de Janeiro;9471;2016;6794;Total;1;Urbana
Indicador  5.4.1.3;2;10.5;33;Rio de Janeiro;9471;2016;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.7;33;Rio de Janeiro;9471;2016;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.7;33;Rio de Janeiro;9471;2016;4;Homens;1;Urbana
Indicador  5.4.1.3;2;7.1;33;Rio de Janeiro;9471;2016;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.1;33;Rio de Janeiro;9471;2016;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.0;33;Rio de Janeiro;9471;2016;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;14.2;33;Rio de Janeiro;9471;2016;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.5;33;Rio de Janeiro;9471;2017;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.5;33;Rio de Janeiro;9471;2017;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.3;33;Rio de Janeiro;9471;2017;6794;Total;2;Rural
Indicador  5.4.1.3;2;5.8;33;Rio de Janeiro;9471;2017;4;Homens;6795;Total
Indicador  5.4.1.3;2;5.8;33;Rio de Janeiro;9471;2017;4;Homens;1;Urbana
Indicador  5.4.1.3;2;6.6;33;Rio de Janeiro;9471;2017;4;Homens;2;Rural
Indicador  5.4.1.3;2;10.9;33;Rio de Janeiro;9471;2017;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;10.9;33;Rio de Janeiro;9471;2017;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;12.4;33;Rio de Janeiro;9471;2017;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;9.3;33;Rio de Janeiro;9471;2018;6794;Total;6795;Total
Indicador  5.4.1.3;2;9.3;33;Rio de Janeiro;9471;2018;6794;Total;1;Urbana
Indicador  5.4.1.3;2;9.5;33;Rio de Janeiro;9471;2018;6794;Total;2;Rural
Indicador  5.4.1.3;2;6.4;33;Rio de Janeiro;9471;2018;4;Homens;6795;Total
Indicador  5.4.1.3;2;6.4;33;Rio de Janeiro;9471;2018;4;Homens;1;Urbana
Indicador  5.4.1.3;2;6.3;33;Rio de Janeiro;9471;2018;4;Homens;2;Rural
Indicador  5.4.1.3;2;11.9;33;Rio de Janeiro;9471;2018;5;Mulheres;6795;Total
Indicador  5.4.1.3;2;11.9;33;Rio de Janeiro;9471;2018;5;Mulheres;1;Urbana
Indicador  5.4.1.3;2;13.0;33;Rio de Janeiro;9471;2018;5;Mulheres;2;Rural
Indicador  5.4.1.3;2;8.9;33;Rio de Janeiro;9471;2019;6794;Total;6795;Total
Indicador  5.4.1.3;2;8.9;33;Rio de Janeiro;9471;2019;6794;Total;1;Urbana
Indicador  5.4.1.3;2;10.0;33;Rio de Janeiro;9471;2019;6794;Total;2;Rural
Indicador  5.4.1.3;2;6.1;33;Rio de Janeiro;9471;2019;4;Homens;6795;Total
Indicador  5.4.1.3;2;6.1;33;Rio de Janeiro;9471;2019;4;Homens;1;Urbana
