ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SET_ATIV;DESC_SET_ATIV;SUB_INDICADOR
Indicador  6.4.1;1618;15.34;27;Alagoas;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;159.31;27;Alagoas;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;-3.55;27;Alagoas;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;40.82;27;Alagoas;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;18.09;27;Alagoas;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;161.04;27;Alagoas;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;-4.09;27;Alagoas;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;37.50;27;Alagoas;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;18.05;27;Alagoas;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;156.42;27;Alagoas;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;-2.32;27;Alagoas;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;37.44;27;Alagoas;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;17.48;27;Alagoas;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;153.57;27;Alagoas;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;-2.82;27;Alagoas;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;40.52;27;Alagoas;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;17.41;27;Alagoas;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;153.77;27;Alagoas;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;-3.43;27;Alagoas;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;40.95;27;Alagoas;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;19.63;27;Alagoas;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;157.82;27;Alagoas;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;-3.06;27;Alagoas;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;86.97;28;Sergipe;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;170.52;28;Sergipe;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;173.29;28;Sergipe;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;9.27;28;Sergipe;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;88.13;28;Sergipe;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;168.10;28;Sergipe;10564;2011;46522;Indústria;10564
Indicador  6.4.1;1618;175.33;28;Sergipe;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;7.86;28;Sergipe;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;78.13;28;Sergipe;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;166.80;28;Sergipe;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;177.91;28;Sergipe;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;5.35;28;Sergipe;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;83.10;28;Sergipe;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;162.55;28;Sergipe;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;177.40;28;Sergipe;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;7.28;28;Sergipe;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;80.27;28;Sergipe;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;138.33;28;Sergipe;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;180.44;28;Sergipe;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;7.28;28;Sergipe;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;68.41;28;Sergipe;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;118.06;28;Sergipe;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;175.89;28;Sergipe;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;8.20;28;Sergipe;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;64.05;28;Sergipe;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;129.41;28;Sergipe;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;168.69;28;Sergipe;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;7.28;28;Sergipe;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;152.12;28;Sergipe;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;120.69;28;Sergipe;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;165.79;28;Sergipe;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;150.40;28;Sergipe;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;78.19;28;Sergipe;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;128.65;28;Sergipe;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;192.69;28;Sergipe;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;26.54;28;Sergipe;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;41.30;29;Bahia;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;177.48;29;Bahia;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;186.85;29;Bahia;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;0.75;29;Bahia;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;43.03;29;Bahia;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;167.46;29;Bahia;10564;2011;46522;Indústria;10564
Indicador  6.4.1;1618;190.39;29;Bahia;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;0.76;29;Bahia;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;33.74;29;Bahia;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;179.56;29;Bahia;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;196.61;29;Bahia;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;0.54;29;Bahia;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;38.84;29;Bahia;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;178.29;29;Bahia;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;188.37;29;Bahia;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;0.72;29;Bahia;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;37.89;29;Bahia;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;167.86;29;Bahia;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;191.03;29;Bahia;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;0.66;29;Bahia;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;31.57;29;Bahia;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;157.54;29;Bahia;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;183.70;29;Bahia;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;0.49;29;Bahia;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;29.74;29;Bahia;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;145.28;29;Bahia;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;176.04;29;Bahia;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;0.54;29;Bahia;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;31.04;29;Bahia;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;154.79;29;Bahia;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;174.85;29;Bahia;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;0.49;29;Bahia;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;33.63;29;Bahia;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;152.91;29;Bahia;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;184.00;29;Bahia;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;0.48;29;Bahia;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;62.36;31;Minas Gerais;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;111.85;31;Minas Gerais;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;212.85;31;Minas Gerais;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;0.42;31;Minas Gerais;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;63.68;31;Minas Gerais;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;105.91;31;Minas Gerais;10564;2011;46522;Indústria;10564
Indicador  6.4.1;1618;216.49;31;Minas Gerais;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;0.50;31;Minas Gerais;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;55.93;31;Minas Gerais;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;101.02;31;Minas Gerais;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;221.90;31;Minas Gerais;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;0.34;31;Minas Gerais;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;64.09;31;Minas Gerais;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;97.44;31;Minas Gerais;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;216.93;31;Minas Gerais;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;0.47;31;Minas Gerais;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;49.61;31;Minas Gerais;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;88.20;31;Minas Gerais;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;216.27;31;Minas Gerais;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;0.41;31;Minas Gerais;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;49.00;31;Minas Gerais;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;92.13;31;Minas Gerais;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;206.89;31;Minas Gerais;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;0.34;31;Minas Gerais;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;48.04;31;Minas Gerais;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;87.24;31;Minas Gerais;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;203.39;31;Minas Gerais;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;0.19;31;Minas Gerais;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;47.81;31;Minas Gerais;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;87.90;31;Minas Gerais;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;205.75;31;Minas Gerais;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;0.27;31;Minas Gerais;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;51.02;31;Minas Gerais;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;85.85;31;Minas Gerais;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;209.35;31;Minas Gerais;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;0.21;31;Minas Gerais;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;44.82;32;Espírito Santo;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;115.35;32;Espírito Santo;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;226.17;32;Espírito Santo;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;2.42;32;Espírito Santo;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;55.16;32;Espírito Santo;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;148.91;32;Espírito Santo;10564;2011;46522;Indústria;10564
Indicador  6.4.1;1618;236.70;32;Espírito Santo;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;3.15;32;Espírito Santo;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;43.94;32;Espírito Santo;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;152.40;32;Espírito Santo;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;241.30;32;Espírito Santo;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;3.43;32;Espírito Santo;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;59.82;32;Espírito Santo;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;192.33;32;Espírito Santo;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;227.94;32;Espírito Santo;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;9.40;32;Espírito Santo;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;95.48;32;Espírito Santo;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;129.45;32;Espírito Santo;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;225.10;32;Espírito Santo;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;67.50;32;Espírito Santo;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;29.70;32;Espírito Santo;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;124.77;32;Espírito Santo;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;211.58;32;Espírito Santo;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;-0.98;32;Espírito Santo;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;32.75;32;Espírito Santo;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;116.66;32;Espírito Santo;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;199.88;32;Espírito Santo;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;-0.71;32;Espírito Santo;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;37.72;32;Espírito Santo;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;118.90;32;Espírito Santo;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;196.81;32;Espírito Santo;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;-0.54;32;Espírito Santo;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;43.53;32;Espírito Santo;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;111.51;32;Espírito Santo;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;205.84;32;Espírito Santo;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;-1.16;32;Espírito Santo;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;237.15;33;Rio de Janeiro;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;422.35;33;Rio de Janeiro;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;246.20;33;Rio de Janeiro;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;-18.27;33;Rio de Janeiro;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;221.03;33;Rio de Janeiro;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;244.49;33;Rio de Janeiro;10564;2011;46522;Indústria;10564
Indicador  6.4.1;1618;252.53;33;Rio de Janeiro;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;-6.23;33;Rio de Janeiro;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;215.37;33;Rio de Janeiro;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;208.08;33;Rio de Janeiro;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;257.00;33;Rio de Janeiro;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;-5.89;33;Rio de Janeiro;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;214.64;33;Rio de Janeiro;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;170.25;33;Rio de Janeiro;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;262.50;33;Rio de Janeiro;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;-3.25;33;Rio de Janeiro;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;200.27;33;Rio de Janeiro;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;153.58;33;Rio de Janeiro;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;265.46;33;Rio de Janeiro;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;-1.52;33;Rio de Janeiro;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;198.98;33;Rio de Janeiro;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;147.18;33;Rio de Janeiro;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;256.17;33;Rio de Janeiro;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;0.44;33;Rio de Janeiro;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;197.67;33;Rio de Janeiro;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;152.20;33;Rio de Janeiro;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;245.21;33;Rio de Janeiro;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;0.89;33;Rio de Janeiro;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;192.45;33;Rio de Janeiro;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;147.06;33;Rio de Janeiro;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;240.36;33;Rio de Janeiro;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;2.30;33;Rio de Janeiro;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;194.41;33;Rio de Janeiro;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;148.73;33;Rio de Janeiro;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;237.37;33;Rio de Janeiro;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;3.34;33;Rio de Janeiro;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;197.22;35;São Paulo;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;167.88;35;São Paulo;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;338.90;35;São Paulo;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;1.28;35;São Paulo;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;207.02;35;São Paulo;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;172.73;35;São Paulo;10564;2011;46522;Indústria;10564
Indicador  6.4.1;1618;348.52;35;São Paulo;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;1.41;35;São Paulo;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;211.57;35;São Paulo;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;166.41;35;São Paulo;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;354.10;35;São Paulo;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;1.63;35;São Paulo;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;220.39;35;São Paulo;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;172.57;35;São Paulo;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;347.00;35;São Paulo;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;2.00;35;São Paulo;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;196.66;35;São Paulo;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;169.98;35;São Paulo;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;341.25;35;São Paulo;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;1.39;35;São Paulo;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;204.41;35;São Paulo;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;159.23;35;São Paulo;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;328.18;35;São Paulo;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;1.83;35;São Paulo;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;195.78;35;São Paulo;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;157.43;35;São Paulo;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;318.60;35;São Paulo;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;1.59;35;São Paulo;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;196.35;35;São Paulo;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;164.37;35;São Paulo;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;316.86;35;São Paulo;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;1.68;35;São Paulo;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;192.03;35;São Paulo;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;168.01;35;São Paulo;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;325.46;35;São Paulo;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;1.44;35;São Paulo;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;170.66;41;Paraná;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;151.87;41;Paraná;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;308.43;41;Paraná;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;11.80;41;Paraná;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;167.77;41;Paraná;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;153.11;41;Paraná;10564;2011;46522;Indústria;10564
Indicador  6.4.1;1618;315.97;41;Paraná;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;10.83;41;Paraná;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;167.86;41;Paraná;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;151.15;41;Paraná;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;319.88;41;Paraná;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;10.53;41;Paraná;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;173.02;41;Paraná;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;148.68;41;Paraná;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;321.00;41;Paraná;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;12.08;41;Paraná;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;171.80;41;Paraná;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;138.49;41;Paraná;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;319.27;41;Paraná;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;12.93;41;Paraná;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;174.97;41;Paraná;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;139.32;41;Paraná;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;304.77;41;Paraná;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;15.31;41;Paraná;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;163.84;41;Paraná;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;137.04;41;Paraná;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;297.69;41;Paraná;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;12.86;41;Paraná;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;165.54;41;Paraná;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;143.31;41;Paraná;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;298.54;41;Paraná;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;12.65;41;Paraná;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;159.33;41;Paraná;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;137.64;41;Paraná;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;305.49;41;Paraná;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;11.10;41;Paraná;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;78.00;42;Santa Catarina;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;69.18;42;Santa Catarina;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;279.76;42;Santa Catarina;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;3.11;42;Santa Catarina;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;87.13;42;Santa Catarina;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;85.16;42;Santa Catarina;10564;2011;46522;Indústria;10564
Indicador  6.4.1;1618;287.14;42;Santa Catarina;10564;2011;13;Serviços;10564
Indicador  6.4.1;1618;3.44;42;Santa Catarina;10564;2011;45985;Agropecuária;10564
Indicador  6.4.1;1618;75.74;42;Santa Catarina;10564;2012;100374;Total;10564
Indicador  6.4.1;1618;72.94;42;Santa Catarina;10564;2012;46522;Indústria;10564
Indicador  6.4.1;1618;293.13;42;Santa Catarina;10564;2012;13;Serviços;10564
Indicador  6.4.1;1618;2.83;42;Santa Catarina;10564;2012;45985;Agropecuária;10564
Indicador  6.4.1;1618;72.22;42;Santa Catarina;10564;2013;100374;Total;10564
Indicador  6.4.1;1618;61.70;42;Santa Catarina;10564;2013;46522;Indústria;10564
Indicador  6.4.1;1618;291.31;42;Santa Catarina;10564;2013;13;Serviços;10564
Indicador  6.4.1;1618;2.76;42;Santa Catarina;10564;2013;45985;Agropecuária;10564
Indicador  6.4.1;1618;82.79;42;Santa Catarina;10564;2014;100374;Total;10564
Indicador  6.4.1;1618;66.06;42;Santa Catarina;10564;2014;46522;Indústria;10564
Indicador  6.4.1;1618;298.79;42;Santa Catarina;10564;2014;13;Serviços;10564
Indicador  6.4.1;1618;3.24;42;Santa Catarina;10564;2014;45985;Agropecuária;10564
Indicador  6.4.1;1618;87.27;42;Santa Catarina;10564;2015;100374;Total;10564
Indicador  6.4.1;1618;63.25;42;Santa Catarina;10564;2015;46522;Indústria;10564
Indicador  6.4.1;1618;283.98;42;Santa Catarina;10564;2015;13;Serviços;10564
Indicador  6.4.1;1618;4.11;42;Santa Catarina;10564;2015;45985;Agropecuária;10564
Indicador  6.4.1;1618;88.36;42;Santa Catarina;10564;2016;100374;Total;10564
Indicador  6.4.1;1618;99.79;42;Santa Catarina;10564;2016;46522;Indústria;10564
Indicador  6.4.1;1618;279.21;42;Santa Catarina;10564;2016;13;Serviços;10564
Indicador  6.4.1;1618;3.15;42;Santa Catarina;10564;2016;45985;Agropecuária;10564
Indicador  6.4.1;1618;88.35;42;Santa Catarina;10564;2017;100374;Total;10564
Indicador  6.4.1;1618;91.27;42;Santa Catarina;10564;2017;46522;Indústria;10564
Indicador  6.4.1;1618;285.53;42;Santa Catarina;10564;2017;13;Serviços;10564
Indicador  6.4.1;1618;3.32;42;Santa Catarina;10564;2017;45985;Agropecuária;10564
Indicador  6.4.1;1618;86.23;42;Santa Catarina;10564;2018;100374;Total;10564
Indicador  6.4.1;1618;99.75;42;Santa Catarina;10564;2018;46522;Indústria;10564
Indicador  6.4.1;1618;294.01;42;Santa Catarina;10564;2018;13;Serviços;10564
Indicador  6.4.1;1618;2.90;42;Santa Catarina;10564;2018;45985;Agropecuária;10564
Indicador  6.4.1;1618;25.98;43;Rio Grande do Sul;10564;2010;100374;Total;10564
Indicador  6.4.1;1618;169.38;43;Rio Grande do Sul;10564;2010;46522;Indústria;10564
Indicador  6.4.1;1618;276.14;43;Rio Grande do Sul;10564;2010;13;Serviços;10564
Indicador  6.4.1;1618;0.48;43;Rio Grande do Sul;10564;2010;45985;Agropecuária;10564
Indicador  6.4.1;1618;24.83;43;Rio Grande do Sul;10564;2011;100374;Total;10564
Indicador  6.4.1;1618;175.84;43;Rio Grande do Sul;10564;2011;46522;Indústria;10564
