ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_ETAPA_ENS;DESC_ETAPA_ENS
Indicador  4.c.1;1726;56.8;23;Ceará;9610;2013;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;75.1;23;Ceará;9610;2013;41125;Ensino médio
Indicador  4.c.1;1726;50.3;23;Ceará;9610;2014;41122;Educação infantil
Indicador  4.c.1;1726;78.9;23;Ceará;9610;2014;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;58.3;23;Ceará;9610;2014;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;74.4;23;Ceará;9610;2014;41125;Ensino médio
Indicador  4.c.1;1726;51.7;23;Ceará;9610;2015;41122;Educação infantil
Indicador  4.c.1;1726;78.2;23;Ceará;9610;2015;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;58.7;23;Ceará;9610;2015;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;75.0;23;Ceará;9610;2015;41125;Ensino médio
Indicador  4.c.1;1726;53.2;23;Ceará;9610;2016;41122;Educação infantil
Indicador  4.c.1;1726;78.7;23;Ceará;9610;2016;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;60.3;23;Ceará;9610;2016;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.2;23;Ceará;9610;2016;41125;Ensino médio
Indicador  4.c.1;1726;54.5;23;Ceará;9610;2017;41122;Educação infantil
Indicador  4.c.1;1726;79.1;23;Ceará;9610;2017;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;62.5;23;Ceará;9610;2017;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.6;23;Ceará;9610;2017;41125;Ensino médio
Indicador  4.c.1;1726;56.6;23;Ceará;9610;2018;41122;Educação infantil
Indicador  4.c.1;1726;81.4;23;Ceará;9610;2018;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;64.5;23;Ceará;9610;2018;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;76.2;23;Ceará;9610;2018;41125;Ensino médio
Indicador  4.c.1;1726;67.9;23;Ceará;9610;2019;41122;Educação infantil
Indicador  4.c.1;1726;86.7;23;Ceará;9610;2019;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;70.6;23;Ceará;9610;2019;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;81.9;23;Ceará;9610;2019;41125;Ensino médio
Indicador  4.c.1;1726;73.4;23;Ceará;9610;2020;41122;Educação infantil
Indicador  4.c.1;1726;87.1;23;Ceará;9610;2020;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;70.1;23;Ceará;9610;2020;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;81.5;23;Ceará;9610;2020;41125;Ensino médio
Indicador  4.c.1;1726;74.5;23;Ceará;9610;2021;41122;Educação infantil
Indicador  4.c.1;1726;88.0;23;Ceará;9610;2021;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;71.6;23;Ceará;9610;2021;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;81.8;23;Ceará;9610;2021;41125;Ensino médio
Indicador  4.c.1;1726;76.7;23;Ceará;9610;2022;41122;Educação infantil
Indicador  4.c.1;1726;89.8;23;Ceará;9610;2022;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;72.1;23;Ceará;9610;2022;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;82.4;23;Ceará;9610;2022;41125;Ensino médio
Indicador  4.c.1;1726;75.3;24;Rio Grande do Norte;9610;2007;41122;Educação infantil
Indicador  4.c.1;1726;86.6;24;Rio Grande do Norte;9610;2007;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;50.1;24;Rio Grande do Norte;9610;2007;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;72.4;24;Rio Grande do Norte;9610;2007;41125;Ensino médio
Indicador  4.c.1;1726;77.1;24;Rio Grande do Norte;9610;2008;41122;Educação infantil
Indicador  4.c.1;1726;87.6;24;Rio Grande do Norte;9610;2008;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;49.2;24;Rio Grande do Norte;9610;2008;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;69.1;24;Rio Grande do Norte;9610;2008;41125;Ensino médio
Indicador  4.c.1;1726;75.7;24;Rio Grande do Norte;9610;2009;41122;Educação infantil
Indicador  4.c.1;1726;86.1;24;Rio Grande do Norte;9610;2009;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;50.7;24;Rio Grande do Norte;9610;2009;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;71.2;24;Rio Grande do Norte;9610;2009;41125;Ensino médio
Indicador  4.c.1;1726;75.6;24;Rio Grande do Norte;9610;2010;41122;Educação infantil
Indicador  4.c.1;1726;85.4;24;Rio Grande do Norte;9610;2010;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;52.7;24;Rio Grande do Norte;9610;2010;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;75.9;24;Rio Grande do Norte;9610;2010;41125;Ensino médio
Indicador  4.c.1;1726;74.4;24;Rio Grande do Norte;9610;2011;41122;Educação infantil
Indicador  4.c.1;1726;84.9;24;Rio Grande do Norte;9610;2011;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;56.0;24;Rio Grande do Norte;9610;2011;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.7;24;Rio Grande do Norte;9610;2011;41125;Ensino médio
Indicador  4.c.1;1726;72.2;24;Rio Grande do Norte;9610;2012;41122;Educação infantil
Indicador  4.c.1;1726;85.1;24;Rio Grande do Norte;9610;2012;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;56.3;24;Rio Grande do Norte;9610;2012;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;78.6;24;Rio Grande do Norte;9610;2012;41125;Ensino médio
Indicador  4.c.1;1726;72.1;24;Rio Grande do Norte;9610;2013;41122;Educação infantil
Indicador  4.c.1;1726;85.3;24;Rio Grande do Norte;9610;2013;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;58.2;24;Rio Grande do Norte;9610;2013;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.5;24;Rio Grande do Norte;9610;2013;41125;Ensino médio
Indicador  4.c.1;1726;71.4;24;Rio Grande do Norte;9610;2014;41122;Educação infantil
Indicador  4.c.1;1726;84.7;24;Rio Grande do Norte;9610;2014;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;58.7;24;Rio Grande do Norte;9610;2014;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.4;24;Rio Grande do Norte;9610;2014;41125;Ensino médio
Indicador  4.c.1;1726;71.0;24;Rio Grande do Norte;9610;2015;41122;Educação infantil
Indicador  4.c.1;1726;83.7;24;Rio Grande do Norte;9610;2015;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;59.2;24;Rio Grande do Norte;9610;2015;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.3;24;Rio Grande do Norte;9610;2015;41125;Ensino médio
Indicador  4.c.1;1726;71.0;24;Rio Grande do Norte;9610;2016;41122;Educação infantil
Indicador  4.c.1;1726;82.4;24;Rio Grande do Norte;9610;2016;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;60.5;24;Rio Grande do Norte;9610;2016;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.6;24;Rio Grande do Norte;9610;2016;41125;Ensino médio
Indicador  4.c.1;1726;72.0;24;Rio Grande do Norte;9610;2017;41122;Educação infantil
Indicador  4.c.1;1726;82.9;24;Rio Grande do Norte;9610;2017;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;61.3;24;Rio Grande do Norte;9610;2017;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.7;24;Rio Grande do Norte;9610;2017;41125;Ensino médio
Indicador  4.c.1;1726;72.7;24;Rio Grande do Norte;9610;2018;41122;Educação infantil
Indicador  4.c.1;1726;81.9;24;Rio Grande do Norte;9610;2018;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;60.6;24;Rio Grande do Norte;9610;2018;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.4;24;Rio Grande do Norte;9610;2018;41125;Ensino médio
Indicador  4.c.1;1726;79.5;24;Rio Grande do Norte;9610;2019;41122;Educação infantil
Indicador  4.c.1;1726;83.5;24;Rio Grande do Norte;9610;2019;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;66.8;24;Rio Grande do Norte;9610;2019;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.1;24;Rio Grande do Norte;9610;2019;41125;Ensino médio
Indicador  4.c.1;1726;80.6;24;Rio Grande do Norte;9610;2020;41122;Educação infantil
Indicador  4.c.1;1726;85.8;24;Rio Grande do Norte;9610;2020;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;66.8;24;Rio Grande do Norte;9610;2020;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.8;24;Rio Grande do Norte;9610;2020;41125;Ensino médio
Indicador  4.c.1;1726;81.2;24;Rio Grande do Norte;9610;2021;41122;Educação infantil
Indicador  4.c.1;1726;87.2;24;Rio Grande do Norte;9610;2021;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;70.2;24;Rio Grande do Norte;9610;2021;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;84.9;24;Rio Grande do Norte;9610;2021;41125;Ensino médio
Indicador  4.c.1;1726;82.6;24;Rio Grande do Norte;9610;2022;41122;Educação infantil
Indicador  4.c.1;1726;89.7;24;Rio Grande do Norte;9610;2022;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;72.5;24;Rio Grande do Norte;9610;2022;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;86.1;24;Rio Grande do Norte;9610;2022;41125;Ensino médio
Indicador  4.c.1;1726;72.9;25;Paraíba;9610;2007;41122;Educação infantil
Indicador  4.c.1;1726;86.7;25;Paraíba;9610;2007;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;54.7;25;Paraíba;9610;2007;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;73.4;25;Paraíba;9610;2007;41125;Ensino médio
Indicador  4.c.1;1726;76.6;25;Paraíba;9610;2008;41122;Educação infantil
Indicador  4.c.1;1726;90.1;25;Paraíba;9610;2008;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;52.4;25;Paraíba;9610;2008;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;70.5;25;Paraíba;9610;2008;41125;Ensino médio
Indicador  4.c.1;1726;76.9;25;Paraíba;9610;2009;41122;Educação infantil
Indicador  4.c.1;1726;90.1;25;Paraíba;9610;2009;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;52.5;25;Paraíba;9610;2009;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;70.8;25;Paraíba;9610;2009;41125;Ensino médio
Indicador  4.c.1;1726;77.0;25;Paraíba;9610;2010;41122;Educação infantil
Indicador  4.c.1;1726;89.9;25;Paraíba;9610;2010;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;53.0;25;Paraíba;9610;2010;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;69.2;25;Paraíba;9610;2010;41125;Ensino médio
Indicador  4.c.1;1726;74.3;25;Paraíba;9610;2011;41122;Educação infantil
Indicador  4.c.1;1726;87.6;25;Paraíba;9610;2011;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;55.8;25;Paraíba;9610;2011;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;69.1;25;Paraíba;9610;2011;41125;Ensino médio
Indicador  4.c.1;1726;71.2;25;Paraíba;9610;2012;41122;Educação infantil
Indicador  4.c.1;1726;86.0;25;Paraíba;9610;2012;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;57.5;25;Paraíba;9610;2012;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;70.2;25;Paraíba;9610;2012;41125;Ensino médio
Indicador  4.c.1;1726;69.5;25;Paraíba;9610;2013;41122;Educação infantil
Indicador  4.c.1;1726;84.5;25;Paraíba;9610;2013;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;59.3;25;Paraíba;9610;2013;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;73.7;25;Paraíba;9610;2013;41125;Ensino médio
Indicador  4.c.1;1726;68.0;25;Paraíba;9610;2014;41122;Educação infantil
Indicador  4.c.1;1726;83.2;25;Paraíba;9610;2014;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;60.0;25;Paraíba;9610;2014;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;73.7;25;Paraíba;9610;2014;41125;Ensino médio
Indicador  4.c.1;1726;68.6;25;Paraíba;9610;2015;41122;Educação infantil
Indicador  4.c.1;1726;83.1;25;Paraíba;9610;2015;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;61.3;25;Paraíba;9610;2015;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;75.5;25;Paraíba;9610;2015;41125;Ensino médio
Indicador  4.c.1;1726;68.9;25;Paraíba;9610;2016;41122;Educação infantil
Indicador  4.c.1;1726;83.5;25;Paraíba;9610;2016;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;63.4;25;Paraíba;9610;2016;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;76.3;25;Paraíba;9610;2016;41125;Ensino médio
Indicador  4.c.1;1726;68.8;25;Paraíba;9610;2017;41122;Educação infantil
Indicador  4.c.1;1726;82.8;25;Paraíba;9610;2017;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;64.2;25;Paraíba;9610;2017;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;76.5;25;Paraíba;9610;2017;41125;Ensino médio
Indicador  4.c.1;1726;68.8;25;Paraíba;9610;2018;41122;Educação infantil
Indicador  4.c.1;1726;83.3;25;Paraíba;9610;2018;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;65.2;25;Paraíba;9610;2018;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;76.8;25;Paraíba;9610;2018;41125;Ensino médio
Indicador  4.c.1;1726;74.8;25;Paraíba;9610;2019;41122;Educação infantil
Indicador  4.c.1;1726;85.9;25;Paraíba;9610;2019;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;69.8;25;Paraíba;9610;2019;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;78.5;25;Paraíba;9610;2019;41125;Ensino médio
Indicador  4.c.1;1726;76.2;25;Paraíba;9610;2020;41122;Educação infantil
Indicador  4.c.1;1726;87.1;25;Paraíba;9610;2020;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;73.1;25;Paraíba;9610;2020;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;83.2;25;Paraíba;9610;2020;41125;Ensino médio
Indicador  4.c.1;1726;74.8;25;Paraíba;9610;2021;41122;Educação infantil
Indicador  4.c.1;1726;87.6;25;Paraíba;9610;2021;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;73.1;25;Paraíba;9610;2021;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;83.2;25;Paraíba;9610;2021;41125;Ensino médio
Indicador  4.c.1;1726;78.1;25;Paraíba;9610;2022;41122;Educação infantil
Indicador  4.c.1;1726;89.7;25;Paraíba;9610;2022;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;73.5;25;Paraíba;9610;2022;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;83.8;25;Paraíba;9610;2022;41125;Ensino médio
Indicador  4.c.1;1726;72.5;26;Pernambuco;9610;2007;41122;Educação infantil
Indicador  4.c.1;1726;85.1;26;Pernambuco;9610;2007;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;52.1;26;Pernambuco;9610;2007;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;63.1;26;Pernambuco;9610;2007;41125;Ensino médio
Indicador  4.c.1;1726;80.2;26;Pernambuco;9610;2008;41122;Educação infantil
Indicador  4.c.1;1726;93.1;26;Pernambuco;9610;2008;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;66.4;26;Pernambuco;9610;2008;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;83.0;26;Pernambuco;9610;2008;41125;Ensino médio
Indicador  4.c.1;1726;79.8;26;Pernambuco;9610;2009;41122;Educação infantil
Indicador  4.c.1;1726;92.3;26;Pernambuco;9610;2009;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;65.1;26;Pernambuco;9610;2009;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;81.8;26;Pernambuco;9610;2009;41125;Ensino médio
Indicador  4.c.1;1726;79.6;26;Pernambuco;9610;2010;41122;Educação infantil
Indicador  4.c.1;1726;92.4;26;Pernambuco;9610;2010;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;65.0;26;Pernambuco;9610;2010;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;81.4;26;Pernambuco;9610;2010;41125;Ensino médio
Indicador  4.c.1;1726;74.2;26;Pernambuco;9610;2011;41122;Educação infantil
Indicador  4.c.1;1726;88.9;26;Pernambuco;9610;2011;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;65.8;26;Pernambuco;9610;2011;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;81.4;26;Pernambuco;9610;2011;41125;Ensino médio
Indicador  4.c.1;1726;70.6;26;Pernambuco;9610;2012;41122;Educação infantil
Indicador  4.c.1;1726;85.9;26;Pernambuco;9610;2012;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;65.9;26;Pernambuco;9610;2012;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;82.0;26;Pernambuco;9610;2012;41125;Ensino médio
Indicador  4.c.1;1726;68.8;26;Pernambuco;9610;2013;41122;Educação infantil
Indicador  4.c.1;1726;84.1;26;Pernambuco;9610;2013;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;66.7;26;Pernambuco;9610;2013;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;83.1;26;Pernambuco;9610;2013;41125;Ensino médio
Indicador  4.c.1;1726;67.1;26;Pernambuco;9610;2014;41122;Educação infantil
Indicador  4.c.1;1726;82.7;26;Pernambuco;9610;2014;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;66.8;26;Pernambuco;9610;2014;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;83.5;26;Pernambuco;9610;2014;41125;Ensino médio
Indicador  4.c.1;1726;66.5;26;Pernambuco;9610;2015;41122;Educação infantil
Indicador  4.c.1;1726;82.4;26;Pernambuco;9610;2015;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;65.5;26;Pernambuco;9610;2015;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;82.6;26;Pernambuco;9610;2015;41125;Ensino médio
Indicador  4.c.1;1726;66.4;26;Pernambuco;9610;2016;41122;Educação infantil
Indicador  4.c.1;1726;82.2;26;Pernambuco;9610;2016;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;66.2;26;Pernambuco;9610;2016;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;82.7;26;Pernambuco;9610;2016;41125;Ensino médio
Indicador  4.c.1;1726;67.5;26;Pernambuco;9610;2017;41122;Educação infantil
Indicador  4.c.1;1726;82.6;26;Pernambuco;9610;2017;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;66.6;26;Pernambuco;9610;2017;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;82.7;26;Pernambuco;9610;2017;41125;Ensino médio
Indicador  4.c.1;1726;66.8;26;Pernambuco;9610;2018;41122;Educação infantil
Indicador  4.c.1;1726;82.2;26;Pernambuco;9610;2018;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;67.1;26;Pernambuco;9610;2018;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;82.4;26;Pernambuco;9610;2018;41125;Ensino médio
Indicador  4.c.1;1726;78.4;26;Pernambuco;9610;2019;41122;Educação infantil
Indicador  4.c.1;1726;88.2;26;Pernambuco;9610;2019;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;72.5;26;Pernambuco;9610;2019;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;84.3;26;Pernambuco;9610;2019;41125;Ensino médio
Indicador  4.c.1;1726;80.2;26;Pernambuco;9610;2020;41122;Educação infantil
Indicador  4.c.1;1726;88.7;26;Pernambuco;9610;2020;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;72.8;26;Pernambuco;9610;2020;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;85.4;26;Pernambuco;9610;2020;41125;Ensino médio
Indicador  4.c.1;1726;80.9;26;Pernambuco;9610;2021;41122;Educação infantil
Indicador  4.c.1;1726;89.0;26;Pernambuco;9610;2021;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;74.1;26;Pernambuco;9610;2021;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;86.5;26;Pernambuco;9610;2021;41125;Ensino médio
Indicador  4.c.1;1726;84.1;26;Pernambuco;9610;2022;41122;Educação infantil
Indicador  4.c.1;1726;91.7;26;Pernambuco;9610;2022;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;75.4;26;Pernambuco;9610;2022;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;88.1;26;Pernambuco;9610;2022;41125;Ensino médio
Indicador  4.c.1;1726;76.2;27;Alagoas;9610;2007;41122;Educação infantil
Indicador  4.c.1;1726;90.6;27;Alagoas;9610;2007;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;51.7;27;Alagoas;9610;2007;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;77.1;27;Alagoas;9610;2007;41125;Ensino médio
Indicador  4.c.1;1726;79.7;27;Alagoas;9610;2008;41122;Educação infantil
Indicador  4.c.1;1726;92.0;27;Alagoas;9610;2008;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;50.5;27;Alagoas;9610;2008;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;73.5;27;Alagoas;9610;2008;41125;Ensino médio
Indicador  4.c.1;1726;79.8;27;Alagoas;9610;2009;41122;Educação infantil
Indicador  4.c.1;1726;91.5;27;Alagoas;9610;2009;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;50.0;27;Alagoas;9610;2009;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;72.3;27;Alagoas;9610;2009;41125;Ensino médio
Indicador  4.c.1;1726;77.8;27;Alagoas;9610;2010;41122;Educação infantil
Indicador  4.c.1;1726;88.8;27;Alagoas;9610;2010;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;47.9;27;Alagoas;9610;2010;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;69.4;27;Alagoas;9610;2010;41125;Ensino médio
Indicador  4.c.1;1726;73.6;27;Alagoas;9610;2011;41122;Educação infantil
Indicador  4.c.1;1726;84.4;27;Alagoas;9610;2011;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;51.2;27;Alagoas;9610;2011;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;69.4;27;Alagoas;9610;2011;41125;Ensino médio
Indicador  4.c.1;1726;69.5;27;Alagoas;9610;2012;41122;Educação infantil
Indicador  4.c.1;1726;81.0;27;Alagoas;9610;2012;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;51.5;27;Alagoas;9610;2012;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;69.3;27;Alagoas;9610;2012;41125;Ensino médio
Indicador  4.c.1;1726;66.1;27;Alagoas;9610;2013;41122;Educação infantil
Indicador  4.c.1;1726;78.6;27;Alagoas;9610;2013;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;53.1;27;Alagoas;9610;2013;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;64.9;27;Alagoas;9610;2013;41125;Ensino médio
Indicador  4.c.1;1726;64.1;27;Alagoas;9610;2014;41122;Educação infantil
Indicador  4.c.1;1726;77.1;27;Alagoas;9610;2014;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;54.6;27;Alagoas;9610;2014;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;67.1;27;Alagoas;9610;2014;41125;Ensino médio
Indicador  4.c.1;1726;62.9;27;Alagoas;9610;2015;41122;Educação infantil
Indicador  4.c.1;1726;77.5;27;Alagoas;9610;2015;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;55.4;27;Alagoas;9610;2015;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;68.9;27;Alagoas;9610;2015;41125;Ensino médio
Indicador  4.c.1;1726;62.3;27;Alagoas;9610;2016;41122;Educação infantil
Indicador  4.c.1;1726;77.0;27;Alagoas;9610;2016;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;56.5;27;Alagoas;9610;2016;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;71.9;27;Alagoas;9610;2016;41125;Ensino médio
Indicador  4.c.1;1726;64.0;27;Alagoas;9610;2017;41122;Educação infantil
Indicador  4.c.1;1726;77.2;27;Alagoas;9610;2017;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;57.0;27;Alagoas;9610;2017;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;72.5;27;Alagoas;9610;2017;41125;Ensino médio
Indicador  4.c.1;1726;63.1;27;Alagoas;9610;2018;41122;Educação infantil
Indicador  4.c.1;1726;76.9;27;Alagoas;9610;2018;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;58.2;27;Alagoas;9610;2018;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;73.2;27;Alagoas;9610;2018;41125;Ensino médio
Indicador  4.c.1;1726;75.3;27;Alagoas;9610;2019;41122;Educação infantil
Indicador  4.c.1;1726;85.4;27;Alagoas;9610;2019;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;64.8;27;Alagoas;9610;2019;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;79.4;27;Alagoas;9610;2019;41125;Ensino médio
Indicador  4.c.1;1726;78.1;27;Alagoas;9610;2020;41122;Educação infantil
Indicador  4.c.1;1726;86.5;27;Alagoas;9610;2020;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;67.0;27;Alagoas;9610;2020;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.4;27;Alagoas;9610;2020;41125;Ensino médio
Indicador  4.c.1;1726;78.7;27;Alagoas;9610;2021;41122;Educação infantil
Indicador  4.c.1;1726;86.4;27;Alagoas;9610;2021;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;67.5;27;Alagoas;9610;2021;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;80.0;27;Alagoas;9610;2021;41125;Ensino médio
Indicador  4.c.1;1726;78.9;27;Alagoas;9610;2022;41122;Educação infantil
Indicador  4.c.1;1726;87.7;27;Alagoas;9610;2022;41123;Ensino fundamental - anos iniciais
Indicador  4.c.1;1726;71.4;27;Alagoas;9610;2022;41124;Ensino fundamental - anos finais
Indicador  4.c.1;1726;86.3;27;Alagoas;9610;2022;41125;Ensino médio
