ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO
Indicador  8.5.2.2;2;11.8;13;Amazonas;10004;2024;5;Mulheres
Indicador  8.5.2.2;2;7.6;14;Roraima;10004;2012;6794;Total
Indicador  8.5.2.2;2;5.0;14;Roraima;10004;2012;4;Homens
Indicador  8.5.2.2;2;11.3;14;Roraima;10004;2012;5;Mulheres
Indicador  8.5.2.2;2;7.8;14;Roraima;10004;2013;6794;Total
Indicador  8.5.2.2;2;4.3;14;Roraima;10004;2013;4;Homens
Indicador  8.5.2.2;2;12.4;14;Roraima;10004;2013;5;Mulheres
Indicador  8.5.2.2;2;7.5;14;Roraima;10004;2014;6794;Total
Indicador  8.5.2.2;2;4.2;14;Roraima;10004;2014;4;Homens
Indicador  8.5.2.2;2;12.0;14;Roraima;10004;2014;5;Mulheres
Indicador  8.5.2.2;2;8.9;14;Roraima;10004;2015;6794;Total
Indicador  8.5.2.2;2;6.1;14;Roraima;10004;2015;4;Homens
Indicador  8.5.2.2;2;12.7;14;Roraima;10004;2015;5;Mulheres
Indicador  8.5.2.2;2;8.7;14;Roraima;10004;2016;6794;Total
Indicador  8.5.2.2;2;6.3;14;Roraima;10004;2016;4;Homens
Indicador  8.5.2.2;2;12.0;14;Roraima;10004;2016;5;Mulheres
Indicador  8.5.2.2;2;10.5;14;Roraima;10004;2017;6794;Total
Indicador  8.5.2.2;2;9.6;14;Roraima;10004;2017;4;Homens
Indicador  8.5.2.2;2;11.8;14;Roraima;10004;2017;5;Mulheres
Indicador  8.5.2.2;2;13.0;14;Roraima;10004;2018;6794;Total
Indicador  8.5.2.2;2;11.1;14;Roraima;10004;2018;4;Homens
Indicador  8.5.2.2;2;15.7;14;Roraima;10004;2018;5;Mulheres
Indicador  8.5.2.2;2;14.8;14;Roraima;10004;2019;6794;Total
Indicador  8.5.2.2;2;12.2;14;Roraima;10004;2019;4;Homens
Indicador  8.5.2.2;2;18.4;14;Roraima;10004;2019;5;Mulheres
Indicador  8.5.2.2;2;16.6;14;Roraima;10004;2020;6794;Total
Indicador  8.5.2.2;2;14.4;14;Roraima;10004;2020;4;Homens
Indicador  8.5.2.2;2;19.7;14;Roraima;10004;2020;5;Mulheres
Indicador  8.5.2.2;2;13.8;14;Roraima;10004;2021;6794;Total
Indicador  8.5.2.2;2;11.8;14;Roraima;10004;2021;4;Homens
Indicador  8.5.2.2;2;16.7;14;Roraima;10004;2021;5;Mulheres
Indicador  8.5.2.2;2;4.9;14;Roraima;10004;2022;6794;Total
