ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_ECO_REL_AGUA;DESC_ECO_REL_AGUA;CODG_TIP_DIN_ECO_REL_AGUA;DESC_TIP_DIN_ECO_REL_AGUA;SUB_INDICADOR
Indicador  6.6.1;26;71.5;50;Mato Grosso do Sul;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;61.6;50;Mato Grosso do Sul;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;50;Mato Grosso do Sul;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;50;Mato Grosso do Sul;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;50;Mato Grosso do Sul;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;50;Mato Grosso do Sul;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;109.6;50;Mato Grosso do Sul;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;548.8;50;Mato Grosso do Sul;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;158.6;51;Mato Grosso;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;198.6;51;Mato Grosso;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;51;Mato Grosso;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;51;Mato Grosso;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;51;Mato Grosso;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;51;Mato Grosso;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;83.5;51;Mato Grosso;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-177.9;51;Mato Grosso;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;265.8;52;Goiás;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;331.8;52;Goiás;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;52;Goiás;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;52;Goiás;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;52;Goiás;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;52;Goiás;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;31.5;52;Goiás;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-75.3;52;Goiás;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;0.0;53;Distrito Federal;12770;2021;58679;Reservatórios;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;3.1;53;Distrito Federal;12770;2021;58679;Reservatórios;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-;53;Distrito Federal;12770;2021;58679;Reservatórios;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;-;53;Distrito Federal;12770;2021;58679;Reservatórios;58681;Dinâmica dos corpos hídricos sazonais;12770
Indicador  6.6.1;26;-;53;Distrito Federal;12770;2021;58678;Rios e Lagos;58682;Dinâmica da extensão mínima;12770
Indicador  6.6.1;26;-;53;Distrito Federal;12770;2021;58678;Rios e Lagos;58683;Dinâmica da extensão máxima;12770
Indicador  6.6.1;26;-0.1;53;Distrito Federal;12770;2021;58678;Rios e Lagos;58680;Dinâmica dos corpos hídricos permanentes;12770
Indicador  6.6.1;26;2.9;53;Distrito Federal;12770;2021;58678;Rios e Lagos;58681;Dinâmica dos corpos hídricos sazonais;12770
